workerid,proliferate.condition,block_number,expected_rating,item_number,length,list_number,prolific_id,response,sentence_text,stru_type,trial_sequence_total,type,unique_id,error
4365,List 2,3,,15,long,2,,4,Who did the urologist think a sample from would require further tests?,isl,47,test,154,
4365,List 2,3,3,9314,,2,,3,Patricia agreed herself to host the party.,,48,filler,9314,
4365,List 2,3,1,9124,,2,,4,Who is that the jail must release accepted by few citizens?,,49,filler,9124,
4365,List 2,3,,16,short,2,,5,Who thought the foreign corporation would violate campaign finance laws?,nonisl,50,test,161,
4365,List 2,3,5,9514,,2,,3,They all have studied and they have all done so effectively.,,51,filler,9514,
4365,List 2,4,1,9111,,2,,4,John was kissed John.,,52,filler,9111,
4365,List 2,4,,1,short,2,,5,Who thought a speech by the corrupt politician would interrupt the big game?,isl,53,test,12,
4365,List 2,4,5,9511,,2,,3,They all have left and they have all done so deliberately.,,54,filler,9511,
4365,List 2,4,2,9211,,2,,4,To the neighbors about the noise the old man complained.,,55,filler,9211,
4365,List 2,4,7,9711,,2,,5,Kerry attempted to study physics.,,56,filler,9711,
4365,List 2,4,,2,long,2,,4,Who did the critic think would win the Oscar for best picture?,nonisl,57,test,23,
4365,List 2,4,3,9321,,2,,4,Yesterday seemed that John left.,,58,filler,9321,
4365,List 2,4,1,9121,,2,,3,Who was that the principal would fire expected by the reporters?,,59,filler,9121,
4365,List 2,4,,3,long,2,,2,Who did the nurse think a report by would modify the procedure?,isl,60,test,34,
4365,List 2,4,3,9311,,2,,3,John tried himself to win.,,61,filler,9311,
4365,List 2,4,4,9421,,2,,4,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,62,filler,9421,
4365,List 2,4,,4,short,2,,6,Who thought the champion gymnast would impress the judges?,nonisl,63,test,41,
4365,List 2,4,7,9721,,2,,5,I hate eating sushi.,,64,filler,9721,
4365,List 2,4,4,9411,,2,,5,"If frankly he's unable to cope, we'll have to replace him.",,65,filler,9411,
4365,List 2,,,,,,669b428f68f13d83ca8ff785,,,,,,,
4118,List 2,0,7,1007,,2,,7,She was the winner.,,1,practice,1007,
4118,List 2,0,1,1001,,2,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
4118,List 2,0,4,1004,,2,,2,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
4118,List 2,0,6,1006,,2,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
4118,List 2,0,2,1002,,2,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
4118,List 2,0,5,1005,,2,,7,All the men seem to have all eaten supper.,,6,practice,1005,
4118,List 2,0,3,1003,,2,,2,They consider a teacher of Chris geeky.,,7,practice,1003,
4118,List 2,0,7,1008,,2,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
4118,List 2,0,1,1009,,2,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
4118,List 2,1,7,9712,,2,,7,Brittany attempted to touch the porcupine.,,10,filler,9712,
4118,List 2,1,,5,short,2,,7,Who thought a fundraiser for the exiled refugees would worry the UN delegation?,isl,11,test,52,
4118,List 2,1,5,9512,,2,,7,They all have finished and they have all done so efficiently.,,12,filler,9512,
4118,List 2,1,1,9112,,2,,1,The money was stolen the money.,,13,filler,9112,
4118,List 2,1,3,9312,,2,,2,William planned himself to write a novel.,,14,filler,9312,
4118,List 2,1,,6,long,2,,7,Who did the officer think would embarrass the FBI?,nonisl,15,test,63,
4118,List 2,1,3,9322,,2,,7,Next week seems that Juan will be in town.,,16,filler,9322,
4118,List 2,1,1,9122,,2,,4,What was that the movers would break feared by the family?,,17,filler,9122,
4118,List 2,1,4,9412,,2,,7,"If Kelly might have time, she will do it.",,18,filler,9412,
4118,List 2,1,,7,long,2,,3,Who did the assistant think a spokesperson for would mispronounce the name?,isl,19,test,74,
4118,List 2,1,4,9422,,2,,2,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,20,filler,9422,
4118,List 2,1,2,9212,,2,,2,To the professor about my grade I talked.,,21,filler,9212,
4118,List 2,1,,8,short,2,,7,Who thought the reclusive actor would intrigue the fans?,nonisl,22,test,81,
4118,List 2,1,7,9722,,2,,7,I like drinking milkshakes.,,23,filler,9722,
4118,List 2,2,5,9513,,2,,7,They all have helped and they have all done so generously.,,24,filler,9513,
4118,List 2,2,1,9123,,2,,3,Who was that Martians kidnapped believed by no one?,,25,filler,9123,
4118,List 2,2,,9,short,2,,7,Who thought a interview with the youtube influencer would promote the ballet company?,isl,26,test,92,
4118,List 2,2,1,9113,,2,,1,The hedges were trimmed the hedges.,,27,filler,9113,
4118,List 2,2,,10,long,2,,7,Who did the lawyer think would complicate the lawsuit?,nonisl,28,test,103,
4118,List 2,2,3,9313,,2,,3,Linda remembered herself to pick-up the dry cleaning.,,29,filler,9313,
4118,List 2,2,4,9413,,2,,2,"If Grace probably passes the class, she will graduate on time.",,30,filler,9413,
4118,List 2,2,7,9713,,2,,7,Vivian attempted to write stories.,,31,filler,9713,
4118,List 2,2,,11,long,2,,5,Who did the publicist think a meeting with would delay the campaign rally?,isl,32,test,114,
4118,List 2,2,3,9323,,2,,7,Tomorrow seems that there will be a hurricane.,,33,filler,9323,
4118,List 2,2,2,9213,,2,,2,With the generals about a new approach the President talked.,,34,filler,9213,
4118,List 2,2,7,9723,,2,,7,I like taking vacations.,,35,filler,9723,
4118,List 2,2,,12,short,2,,7,Who thought the aggressive prosecutor would disrupt the trial?,nonisl,36,test,121,
4118,List 2,2,4,9423,,2,,6,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,37,filler,9423,
4118,List 2,3,7,9724,,2,,7,I hate missing work.,,38,filler,9724,
4118,List 2,3,3,9324,,2,,7,Next week appears that the strikers will be back to work.,,39,filler,9324,
4118,List 2,3,,13,short,2,,6,Who thought an email from the new editor would criticize the newspaper's employees?,isl,40,test,132,
4118,List 2,3,4,9424,,2,,2,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,41,filler,9424,
4118,List 2,3,2,9214,,2,,1,At your spouse on the phone you shouldn't yell.,,42,filler,9214,
4118,List 2,3,,14,long,2,,7,Who did the teacher think would motivate the students?,nonisl,43,test,143,
4118,List 2,3,7,9714,,2,,7,Tommy attempted to take a picture.,,44,filler,9714,
4118,List 2,3,1,9114,,2,,1,Tommy was punished Tommy.,,45,filler,9114,
4118,List 2,3,4,9414,,2,,2,"If frankly you continue to argue, the boss will fire you.",,46,filler,9414,
4118,List 2,3,,15,long,2,,2,Who did the urologist think a sample from would require further tests?,isl,47,test,154,
4118,List 2,3,3,9314,,2,,1,Patricia agreed herself to host the party.,,48,filler,9314,
4118,List 2,3,1,9124,,2,,1,Who is that the jail must release accepted by few citizens?,,49,filler,9124,
4118,List 2,3,,16,short,2,,7,Who thought the foreign corporation would violate campaign finance laws?,nonisl,50,test,161,
4118,List 2,3,5,9514,,2,,7,They all have studied and they have all done so effectively.,,51,filler,9514,
4118,List 2,4,1,9111,,2,,1,John was kissed John.,,52,filler,9111,
4118,List 2,4,,1,short,2,,7,Who thought a speech by the corrupt politician would interrupt the big game?,isl,53,test,12,
4118,List 2,4,5,9511,,2,,2,They all have left and they have all done so deliberately.,,54,filler,9511,
4118,List 2,4,2,9211,,2,,2,To the neighbors about the noise the old man complained.,,55,filler,9211,
4118,List 2,4,7,9711,,2,,7,Kerry attempted to study physics.,,56,filler,9711,
4118,List 2,4,,2,long,2,,7,Who did the critic think would win the Oscar for best picture?,nonisl,57,test,23,
4118,List 2,4,3,9321,,2,,1,Yesterday seemed that John left.,,58,filler,9321,
4118,List 2,4,1,9121,,2,,1,Who was that the principal would fire expected by the reporters?,,59,filler,9121,
4118,List 2,4,,3,long,2,,2,Who did the nurse think a report by would modify the procedure?,isl,60,test,34,
4118,List 2,4,3,9311,,2,,1,John tried himself to win.,,61,filler,9311,
4118,List 2,4,4,9421,,2,,1,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,62,filler,9421,
4118,List 2,4,,4,short,2,,7,Who thought the champion gymnast would impress the judges?,nonisl,63,test,41,
4118,List 2,4,7,9721,,2,,7,I hate eating sushi.,,64,filler,9721,
4118,List 2,4,4,9411,,2,,7,"If frankly he's unable to cope, we'll have to replace him.",,65,filler,9411,
4118,List 2,,,,,,66ef9addc9f8c3e7266a7b30,,,,,,,
4092,List 1,0,7,1007,,1,,7,She was the winner.,,1,practice,1007,
4092,List 1,0,1,1001,,1,,2,"Promise to wash, Neal did the car.",,2,practice,1001,
4092,List 1,0,4,1004,,1,,5,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
4092,List 1,0,6,1006,,1,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
4092,List 1,0,2,1002,,1,,3,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
4092,List 1,0,5,1005,,1,,2,All the men seem to have all eaten supper.,,6,practice,1005,
4092,List 1,0,3,1003,,1,,5,They consider a teacher of Chris geeky.,,7,practice,1003,
4092,List 1,0,7,1008,,1,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
4092,List 1,0,1,1009,,1,,3,There might mice seem to be in the cupboard.,,9,practice,1009,
4092,List 1,1,1,9111,,1,,1,John was kissed John.,,10,filler,9111,
4092,List 1,1,,1,short,1,,7,Who thought the corrupt politician would interrupt the big game?,nonisl,11,test,11,
4092,List 1,1,5,9511,,1,,6,They all have left and they have all done so deliberately.,,12,filler,9511,
4092,List 1,1,2,9211,,1,,4,To the neighbors about the noise the old man complained.,,13,filler,9211,
4092,List 1,1,7,9711,,1,,7,Kerry attempted to study physics.,,14,filler,9711,
4092,List 1,1,,2,short,1,,7,Who thought a movie by the controversial director would win the Oscar for best picture?,isl,15,test,22,
4092,List 1,1,3,9321,,1,,2,Yesterday seemed that John left.,,16,filler,9321,
4092,List 1,1,1,9121,,1,,1,Who was that the principal would fire expected by the reporters?,,17,filler,9121,
4092,List 1,1,,3,long,1,,7,Who did the nurse think would modify the procedure?,nonisl,18,test,33,
4092,List 1,1,3,9311,,1,,2,John tried himself to win.,,19,filler,9311,
4092,List 1,1,4,9421,,1,,4,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,20,filler,9421,
4092,List 1,1,,4,long,1,,6,Who did the coach think a performance by would impress the judges?,isl,21,test,44,
4092,List 1,1,7,9721,,1,,7,I hate eating sushi.,,22,filler,9721,
4092,List 1,1,4,9411,,1,,7,"If frankly he's unable to cope, we'll have to replace him.",,23,filler,9411,
4092,List 1,2,7,9712,,1,,7,Brittany attempted to touch the porcupine.,,24,filler,9712,
4092,List 1,2,,5,short,1,,7,Who thought the exiled refugees would worry the UN delegation?,nonisl,25,test,51,
4092,List 1,2,5,9512,,1,,6,They all have finished and they have all done so efficiently.,,26,filler,9512,
4092,List 1,2,1,9112,,1,,2,The money was stolen the money.,,27,filler,9112,
4092,List 1,2,3,9312,,1,,3,William planned himself to write a novel.,,28,filler,9312,
4092,List 1,2,,6,short,1,,7,Who thought a search for the missing suspect would embarrass the FBI?,isl,29,test,62,
4092,List 1,2,3,9322,,1,,4,Next week seems that Juan will be in town.,,30,filler,9322,
4092,List 1,2,1,9122,,1,,1,What was that the movers would break feared by the family?,,31,filler,9122,
4092,List 1,2,4,9412,,1,,3,"If Kelly might have time, she will do it.",,32,filler,9412,
4092,List 1,2,,7,long,1,,7,Who did the assistant think would mispronounce the name?,nonisl,33,test,73,
4092,List 1,2,4,9422,,1,,5,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,34,filler,9422,
4092,List 1,2,2,9212,,1,,2,To the professor about my grade I talked.,,35,filler,9212,
4092,List 1,2,,8,long,1,,3,Who did the manager think a question for would intrigue the fans?,isl,36,test,84,
4092,List 1,2,7,9722,,1,,7,I like drinking milkshakes.,,37,filler,9722,
4092,List 1,3,5,9513,,1,,7,They all have helped and they have all done so generously.,,38,filler,9513,
4092,List 1,3,1,9123,,1,,1,Who was that Martians kidnapped believed by no one?,,39,filler,9123,
4092,List 1,3,,9,short,1,,7,Who thought the youtube influencer would promote the ballet company?,nonisl,40,test,91,
4092,List 1,3,1,9113,,1,,2,The hedges were trimmed the hedges.,,41,filler,9113,
4092,List 1,3,,10,short,1,,7,Who thought a conversation with the corporate mediator would complicate the lawsuit?,isl,42,test,102,
4092,List 1,3,3,9313,,1,,5,Linda remembered herself to pick-up the dry cleaning.,,43,filler,9313,
4092,List 1,3,4,9413,,1,,3,"If Grace probably passes the class, she will graduate on time.",,44,filler,9413,
4092,List 1,3,7,9713,,1,,7,Vivian attempted to write stories.,,45,filler,9713,
4092,List 1,3,,11,long,1,,7,Who did the publicist think would delay the campaign rally?,nonisl,46,test,113,
4092,List 1,3,3,9323,,1,,3,Tomorrow seems that there will be a hurricane.,,47,filler,9323,
4092,List 1,3,2,9213,,1,,1,With the generals about a new approach the President talked.,,48,filler,9213,
4092,List 1,3,7,9723,,1,,7,I like taking vacations.,,49,filler,9723,
4092,List 1,3,,12,long,1,,6,Who did the judge think an exchange with would disrupt the trial?,isl,50,test,124,
4092,List 1,3,4,9423,,1,,5,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,51,filler,9423,
4092,List 1,4,7,9724,,1,,7,I hate missing work.,,52,filler,9724,
4092,List 1,4,3,9324,,1,,6,Next week appears that the strikers will be back to work.,,53,filler,9324,
4092,List 1,4,,13,short,1,,7,Who thought the new editor would criticize the newspaper's employees?,nonisl,54,test,131,
4092,List 1,4,4,9424,,1,,2,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,55,filler,9424,
4092,List 1,4,2,9214,,1,,1,At your spouse on the phone you shouldn't yell.,,56,filler,9214,
4092,List 1,4,,14,short,1,,7,Who thought a letter from the famous author would motivate the students?,isl,57,test,142,
4092,List 1,4,7,9714,,1,,7,Tommy attempted to take a picture.,,58,filler,9714,
4092,List 1,4,1,9114,,1,,1,Tommy was punished Tommy.,,59,filler,9114,
4092,List 1,4,4,9414,,1,,5,"If frankly you continue to argue, the boss will fire you.",,60,filler,9414,
4092,List 1,4,,15,long,1,,7,Who did the urologist think would require further tests?,nonisl,61,test,153,
4092,List 1,4,3,9314,,1,,4,Patricia agreed herself to host the party.,,62,filler,9314,
4092,List 1,4,1,9124,,1,,1,Who is that the jail must release accepted by few citizens?,,63,filler,9124,
4092,List 1,4,,16,long,1,,7,Who did the auditor think a donation from would violate campaign finance laws?,isl,64,test,164,
4092,List 1,4,5,9514,,1,,7,They all have studied and they have all done so effectively.,,65,filler,9514,
4092,List 1,,,,,,60002c38af716201edc1763d,,,,,,,
4125,List 1,0,7,1007,,1,,7,She was the winner.,,1,practice,1007,
4125,List 1,0,1,1001,,1,,2,"Promise to wash, Neal did the car.",,2,practice,1001,
4125,List 1,0,4,1004,,1,,3,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
4125,List 1,0,6,1006,,1,,5,The children were cared for by the adults and the teenagers.,,4,practice,1006,
4125,List 1,0,2,1002,,1,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
4125,List 1,0,5,1005,,1,,6,All the men seem to have all eaten supper.,,6,practice,1005,
4125,List 1,0,3,1003,,1,,2,They consider a teacher of Chris geeky.,,7,practice,1003,
4125,List 1,0,7,1008,,1,,6,It seems to me that Robert can't be trusted.,,8,practice,1008,
4125,List 1,0,1,1009,,1,,2,There might mice seem to be in the cupboard.,,9,practice,1009,
4125,List 1,1,1,9111,,1,,1,John was kissed John.,,10,filler,9111,
4125,List 1,1,,1,short,1,,5,Who thought the corrupt politician would interrupt the big game?,nonisl,11,test,11,
4125,List 1,1,5,9511,,1,,4,They all have left and they have all done so deliberately.,,12,filler,9511,
4125,List 1,1,2,9211,,1,,3,To the neighbors about the noise the old man complained.,,13,filler,9211,
4125,List 1,1,7,9711,,1,,7,Kerry attempted to study physics.,,14,filler,9711,
4125,List 1,1,,2,short,1,,4,Who thought a movie by the controversial director would win the Oscar for best picture?,isl,15,test,22,
4125,List 1,1,3,9321,,1,,1,Yesterday seemed that John left.,,16,filler,9321,
4125,List 1,1,1,9121,,1,,1,Who was that the principal would fire expected by the reporters?,,17,filler,9121,
4125,List 1,1,,3,long,1,,7,Who did the nurse think would modify the procedure?,nonisl,18,test,33,
4125,List 1,1,3,9311,,1,,1,John tried himself to win.,,19,filler,9311,
4125,List 1,1,4,9421,,1,,4,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,20,filler,9421,
4125,List 1,1,,4,long,1,,3,Who did the coach think a performance by would impress the judges?,isl,21,test,44,
4125,List 1,1,7,9721,,1,,7,I hate eating sushi.,,22,filler,9721,
4125,List 1,1,4,9411,,1,,3,"If frankly he's unable to cope, we'll have to replace him.",,23,filler,9411,
4125,List 1,2,7,9712,,1,,7,Brittany attempted to touch the porcupine.,,24,filler,9712,
4125,List 1,2,,5,short,1,,6,Who thought the exiled refugees would worry the UN delegation?,nonisl,25,test,51,
4125,List 1,2,5,9512,,1,,2,They all have finished and they have all done so efficiently.,,26,filler,9512,
4125,List 1,2,1,9112,,1,,1,The money was stolen the money.,,27,filler,9112,
4125,List 1,2,3,9312,,1,,2,William planned himself to write a novel.,,28,filler,9312,
4125,List 1,2,,6,short,1,,5,Who thought a search for the missing suspect would embarrass the FBI?,isl,29,test,62,
4125,List 1,2,3,9322,,1,,3,Next week seems that Juan will be in town.,,30,filler,9322,
4125,List 1,2,1,9122,,1,,2,What was that the movers would break feared by the family?,,31,filler,9122,
4125,List 1,2,4,9412,,1,,3,"If Kelly might have time, she will do it.",,32,filler,9412,
4125,List 1,2,,7,long,1,,5,Who did the assistant think would mispronounce the name?,nonisl,33,test,73,
4125,List 1,2,4,9422,,1,,3,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,34,filler,9422,
4125,List 1,2,2,9212,,1,,4,To the professor about my grade I talked.,,35,filler,9212,
4125,List 1,2,,8,long,1,,4,Who did the manager think a question for would intrigue the fans?,isl,36,test,84,
4125,List 1,2,7,9722,,1,,7,I like drinking milkshakes.,,37,filler,9722,
4125,List 1,3,5,9513,,1,,5,They all have helped and they have all done so generously.,,38,filler,9513,
4125,List 1,3,1,9123,,1,,2,Who was that Martians kidnapped believed by no one?,,39,filler,9123,
4125,List 1,3,,9,short,1,,7,Who thought the youtube influencer would promote the ballet company?,nonisl,40,test,91,
4125,List 1,3,1,9113,,1,,1,The hedges were trimmed the hedges.,,41,filler,9113,
4125,List 1,3,,10,short,1,,7,Who thought a conversation with the corporate mediator would complicate the lawsuit?,isl,42,test,102,
4125,List 1,3,3,9313,,1,,2,Linda remembered herself to pick-up the dry cleaning.,,43,filler,9313,
4125,List 1,3,4,9413,,1,,3,"If Grace probably passes the class, she will graduate on time.",,44,filler,9413,
4125,List 1,3,7,9713,,1,,7,Vivian attempted to write stories.,,45,filler,9713,
4125,List 1,3,,11,long,1,,7,Who did the publicist think would delay the campaign rally?,nonisl,46,test,113,
4125,List 1,3,3,9323,,1,,3,Tomorrow seems that there will be a hurricane.,,47,filler,9323,
4125,List 1,3,2,9213,,1,,4,With the generals about a new approach the President talked.,,48,filler,9213,
4125,List 1,3,7,9723,,1,,7,I like taking vacations.,,49,filler,9723,
4125,List 1,3,,12,long,1,,5,Who did the judge think an exchange with would disrupt the trial?,isl,50,test,124,
4125,List 1,3,4,9423,,1,,5,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,51,filler,9423,
4125,List 1,4,7,9724,,1,,7,I hate missing work.,,52,filler,9724,
4125,List 1,4,3,9324,,1,,4,Next week appears that the strikers will be back to work.,,53,filler,9324,
4125,List 1,4,,13,short,1,,5,Who thought the new editor would criticize the newspaper's employees?,nonisl,54,test,131,
4125,List 1,4,4,9424,,1,,3,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,55,filler,9424,
4125,List 1,4,2,9214,,1,,3,At your spouse on the phone you shouldn't yell.,,56,filler,9214,
4125,List 1,4,,14,short,1,,5,Who thought a letter from the famous author would motivate the students?,isl,57,test,142,
4125,List 1,4,7,9714,,1,,7,Tommy attempted to take a picture.,,58,filler,9714,
4125,List 1,4,1,9114,,1,,3,Tommy was punished Tommy.,,59,filler,9114,
4125,List 1,4,4,9414,,1,,2,"If frankly you continue to argue, the boss will fire you.",,60,filler,9414,
4125,List 1,4,,15,long,1,,7,Who did the urologist think would require further tests?,nonisl,61,test,153,
4125,List 1,4,3,9314,,1,,4,Patricia agreed herself to host the party.,,62,filler,9314,
4125,List 1,4,1,9124,,1,,2,Who is that the jail must release accepted by few citizens?,,63,filler,9124,
4125,List 1,4,,16,long,1,,6,Who did the auditor think a donation from would violate campaign finance laws?,isl,64,test,164,
4125,List 1,4,5,9514,,1,,4,They all have studied and they have all done so effectively.,,65,filler,9514,
4125,List 1,,,,,,5fdd80af5312ca44ef4988d1,,,,,,,
4364,List 1,0,7,1007,,1,,7,She was the winner.,,1,practice,1007,
4364,List 1,0,1,1001,,1,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
4364,List 1,0,4,1004,,1,,6,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
4364,List 1,0,6,1006,,1,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
4364,List 1,0,2,1002,,1,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
4364,List 1,0,5,1005,,1,,5,All the men seem to have all eaten supper.,,6,practice,1005,
4364,List 1,0,3,1003,,1,,6,They consider a teacher of Chris geeky.,,7,practice,1003,
4364,List 1,0,7,1008,,1,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
4364,List 1,0,1,1009,,1,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
4364,List 1,1,1,9111,,1,,1,John was kissed John.,,10,filler,9111,
4364,List 1,1,,1,short,1,,7,Who thought the corrupt politician would interrupt the big game?,nonisl,11,test,11,
4364,List 1,1,5,9511,,1,,6,They all have left and they have all done so deliberately.,,12,filler,9511,
4364,List 1,1,2,9211,,1,,2,To the neighbors about the noise the old man complained.,,13,filler,9211,
4364,List 1,1,7,9711,,1,,7,Kerry attempted to study physics.,,14,filler,9711,
4364,List 1,1,,2,short,1,,6,Who thought a movie by the controversial director would win the Oscar for best picture?,isl,15,test,22,
4364,List 1,1,3,9321,,1,,2,Yesterday seemed that John left.,,16,filler,9321,
4364,List 1,1,1,9121,,1,,2,Who was that the principal would fire expected by the reporters?,,17,filler,9121,
4364,List 1,1,,3,long,1,,3,Who did the nurse think would modify the procedure?,nonisl,18,test,33,
4364,List 1,1,3,9311,,1,,3,John tried himself to win.,,19,filler,9311,
4364,List 1,1,4,9421,,1,,4,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,20,filler,9421,
4364,List 1,1,,4,long,1,,4,Who did the coach think a performance by would impress the judges?,isl,21,test,44,
4364,List 1,1,7,9721,,1,,7,I hate eating sushi.,,22,filler,9721,
4364,List 1,1,4,9411,,1,,3,"If frankly he's unable to cope, we'll have to replace him.",,23,filler,9411,
4364,List 1,2,7,9712,,1,,7,Brittany attempted to touch the porcupine.,,24,filler,9712,
4364,List 1,2,,5,short,1,,3,Who thought the exiled refugees would worry the UN delegation?,nonisl,25,test,51,
4364,List 1,2,5,9512,,1,,4,They all have finished and they have all done so efficiently.,,26,filler,9512,
4364,List 1,2,1,9112,,1,,1,The money was stolen the money.,,27,filler,9112,
4364,List 1,2,3,9312,,1,,3,William planned himself to write a novel.,,28,filler,9312,
4364,List 1,2,,6,short,1,,5,Who thought a search for the missing suspect would embarrass the FBI?,isl,29,test,62,
4364,List 1,2,3,9322,,1,,3,Next week seems that Juan will be in town.,,30,filler,9322,
4364,List 1,2,1,9122,,1,,2,What was that the movers would break feared by the family?,,31,filler,9122,
4364,List 1,2,4,9412,,1,,1,"If Kelly might have time, she will do it.",,32,filler,9412,
4364,List 1,2,,7,long,1,,6,Who did the assistant think would mispronounce the name?,nonisl,33,test,73,
4364,List 1,2,4,9422,,1,,2,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,34,filler,9422,
4364,List 1,2,2,9212,,1,,2,To the professor about my grade I talked.,,35,filler,9212,
4364,List 1,2,,8,long,1,,2,Who did the manager think a question for would intrigue the fans?,isl,36,test,84,
4364,List 1,2,7,9722,,1,,7,I like drinking milkshakes.,,37,filler,9722,
4364,List 1,3,5,9513,,1,,6,They all have helped and they have all done so generously.,,38,filler,9513,
4364,List 1,3,1,9123,,1,,1,Who was that Martians kidnapped believed by no one?,,39,filler,9123,
4364,List 1,3,,9,short,1,,7,Who thought the youtube influencer would promote the ballet company?,nonisl,40,test,91,
4364,List 1,3,1,9113,,1,,1,The hedges were trimmed the hedges.,,41,filler,9113,
4364,List 1,3,,10,short,1,,7,Who thought a conversation with the corporate mediator would complicate the lawsuit?,isl,42,test,102,
4364,List 1,3,3,9313,,1,,3,Linda remembered herself to pick-up the dry cleaning.,,43,filler,9313,
4364,List 1,3,4,9413,,1,,2,"If Grace probably passes the class, she will graduate on time.",,44,filler,9413,
4364,List 1,3,7,9713,,1,,7,Vivian attempted to write stories.,,45,filler,9713,
4364,List 1,3,,11,long,1,,6,Who did the publicist think would delay the campaign rally?,nonisl,46,test,113,
4364,List 1,3,3,9323,,1,,3,Tomorrow seems that there will be a hurricane.,,47,filler,9323,
4364,List 1,3,2,9213,,1,,1,With the generals about a new approach the President talked.,,48,filler,9213,
4364,List 1,3,7,9723,,1,,7,I like taking vacations.,,49,filler,9723,
4364,List 1,3,,12,long,1,,3,Who did the judge think an exchange with would disrupt the trial?,isl,50,test,124,
4364,List 1,3,4,9423,,1,,2,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,51,filler,9423,
4364,List 1,4,7,9724,,1,,7,I hate missing work.,,52,filler,9724,
4364,List 1,4,3,9324,,1,,3,Next week appears that the strikers will be back to work.,,53,filler,9324,
4364,List 1,4,,13,short,1,,7,Who thought the new editor would criticize the newspaper's employees?,nonisl,54,test,131,
4364,List 1,4,4,9424,,1,,1,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,55,filler,9424,
4364,List 1,4,2,9214,,1,,2,At your spouse on the phone you shouldn't yell.,,56,filler,9214,
4364,List 1,4,,14,short,1,,7,Who thought a letter from the famous author would motivate the students?,isl,57,test,142,
4364,List 1,4,7,9714,,1,,7,Tommy attempted to take a picture.,,58,filler,9714,
4364,List 1,4,1,9114,,1,,1,Tommy was punished Tommy.,,59,filler,9114,
4364,List 1,4,4,9414,,1,,2,"If frankly you continue to argue, the boss will fire you.",,60,filler,9414,
4364,List 1,4,,15,long,1,,3,Who did the urologist think would require further tests?,nonisl,61,test,153,
4364,List 1,4,3,9314,,1,,3,Patricia agreed herself to host the party.,,62,filler,9314,
4364,List 1,4,1,9124,,1,,1,Who is that the jail must release accepted by few citizens?,,63,filler,9124,
4364,List 1,4,,16,long,1,,1,Who did the auditor think a donation from would violate campaign finance laws?,isl,64,test,164,
4364,List 1,4,5,9514,,1,,6,They all have studied and they have all done so effectively.,,65,filler,9514,
4364,List 1,,,,,,5c3faea48cb6f5000180c64b,,,,,,,
4291,List 1,0,7,1007,,1,,7,She was the winner.,,1,practice,1007,
4291,List 1,0,1,1001,,1,,2,"Promise to wash, Neal did the car.",,2,practice,1001,
4291,List 1,0,4,1004,,1,,7,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
4291,List 1,0,6,1006,,1,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
4291,List 1,0,2,1002,,1,,5,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
4291,List 1,0,5,1005,,1,,7,All the men seem to have all eaten supper.,,6,practice,1005,
