workerid,proliferate.condition,attention_response,block_number,expected_rating,item_number,length,list_number,prolific_id,response,sentence_text,stru_type,trial_sequence_total,type,unique_id,error
1260,List 7,,3,7,9724,,7,,7,I hate missing work.,,51,filler,9724,
1260,List 7,,4,4,9423,,7,,4,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,52,filler,9423,
1260,List 7,,4,,12,short,7,,7,Who wondered why the politician ignored the recommendation?,isl,53,test,122,
1260,List 7,,4,7,9723,,7,,7,I like taking vacations.,,54,filler,9723,
1260,List 7,,4,2,9213,,7,,1,With the generals about a new approach the President talked.,,55,filler,9213,
1260,List 7,,4,3,9323,,7,,5,Tomorrow seems that there will be a hurricane.,,56,filler,9323,
1260,List 7,,4,,11,short,7,,7,Who thought that the babysitter washed the bottle?,nonisl,57,test,111,
1260,List 7,,4,7,9713,,7,,7,Vivian attempted to write stories.,,58,filler,9713,
1260,List 7,,4,4,9413,,7,,1,"If Grace probably passes the class, she will graduate on time.",,59,filler,9413,
1260,List 7,,4,3,9313,,7,,1,Linda remembered herself to pick-up the dry cleaning.,,60,filler,9313,
1260,List 7,,4,,10,long,7,,1,What did the nurse wonder why the doctor prescribed?,isl,61,test,104,
1260,List 7,,4,1,9113,,7,,1,The hedges were trimmed the hedges.,,62,filler,9113,
1260,List 7,,4,,9,long,7,,7,What did the soldier think that the general ordered?,nonisl,63,test,93,
1260,List 7,,4,1,9123,,7,,1,Who was that Martians kidnapped believed by no one?,,64,filler,9123,
1260,List 7,,4,5,9513,,7,,7,They all have helped and they have all done so generously.,,65,filler,9513,
1260,List 7,,,,,,,60a2a8570a0f9cc00d6b9d1a,,,,,,,
1375,List 7,,0,7,1007,,7,,7,She was the winner.,,1,practice,1007,
1375,List 7,,0,1,1001,,7,,2,"Promise to wash, Neal did the car.",,2,practice,1001,
1375,List 7,,0,4,1004,,7,,4,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1375,List 7,,0,6,1006,,7,,6,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1375,List 7,,0,2,1002,,7,,3,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1375,List 7,,0,5,1005,,7,,5,All the men seem to have all eaten supper.,,6,practice,1005,
1375,List 7,,0,3,1003,,7,,2,They consider a teacher of Chris geeky.,,7,practice,1003,
1375,List 7,,0,7,1008,,7,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1375,List 7,,0,1,1009,,7,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
1375,List 7,,1,7,9722,,7,,7,I like drinking milkshakes.,,10,filler,9722,
1375,List 7,,1,,8,short,7,,5,Who wondered why the reporter plagiarized the article?,isl,11,test,82,
1375,List 7,,1,2,9212,,7,,2,To the professor about my grade I talked.,,12,filler,9212,
1375,List 7,,1,4,9422,,7,,6,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,13,filler,9422,
1375,List 7,,1,,7,short,7,,5,Who thought that the guard intercepted the shipment?,nonisl,14,test,71,
1375,List 7,,1,4,9412,,7,,6,"If Kelly might have time, she will do it.",,15,filler,9412,
1375,List 7,,1,1,9122,,7,,4,What was that the movers would break feared by the family?,,16,filler,9122,
1375,List 7,,1,3,9322,,7,,2,Next week seems that Juan will be in town.,,17,filler,9322,
1375,List 7,,1,,6,long,7,,3,What did the detective wonder why the suspect stole?,isl,18,test,64,
1375,List 7,,1,3,9312,,7,,3,William planned himself to write a novel.,,19,filler,9312,
1375,List 7,,1,1,9112,,7,,1,The money was stolen the money.,,20,filler,9112,
1375,List 7,,1,5,9512,,7,,5,They all have finished and they have all done so efficiently.,,21,filler,9512,
1375,List 7,,1,,5,long,7,,5,What did the manager think that the assistant copied?,nonisl,22,test,53,
1375,List 7,,1,7,9712,,7,,7,Brittany attempted to touch the porcupine.,,23,filler,9712,
1375,List 7,,2,4,9411,,7,,3,"If frankly he's unable to cope, we'll have to replace him.",,24,filler,9411,
1375,List 7,,2,7,9721,,7,,7,I hate eating sushi.,,25,filler,9721,
1375,List 7,,2,,4,short,7,,4,Who wondered why the student read the book?,isl,26,test,42,
1375,List 7,,2,4,9421,,7,,5,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,27,filler,9421,
1375,List 7,,2,3,9311,,7,,3,John tried himself to win.,,28,filler,9311,
1375,List 7,,2,,3,short,7,,4,Who thought that the gymnast practiced the routine?,nonisl,29,test,31,
1375,List 7,,2,1,9121,,7,,4,Who was that the principal would fire expected by the reporters?,,30,filler,9121,
1375,List 7,,2,3,9321,,7,,2,Yesterday seemed that John left.,,31,filler,9321,
1375,List 7,,2,,2,long,7,,3,What did the landlord wonder why the tenant repainted?,isl,32,test,24,
1375,List 7,,2,7,9711,,7,,6,Kerry attempted to study physics.,,33,filler,9711,
1375,List 7,,2,2,9211,,7,,3,To the neighbors about the noise the old man complained.,,34,filler,9211,
1375,List 7,,2,5,9511,,7,,4,They all have left and they have all done so deliberately.,,35,filler,9511,
1375,List 7,,2,,1,long,7,,4,What did the waiter think that the chef burned?,nonisl,36,test,13,
1375,List 7,,2,1,9111,,7,,1,John was kissed John.,,37,filler,9111,
1375,List 7,I would be truthful to him and say that I only participated in part of the work and to not give sole credit to me. ,,,,,,,,,,,,,
1375,List 7,,3,5,9514,,7,,4,They all have studied and they have all done so effectively.,,38,filler,9514,
1375,List 7,,3,,16,short,7,,3,Who wondered why the customer ordered the drink?,isl,39,test,162,
1375,List 7,,3,1,9124,,7,,2,Who is that the jail must release accepted by few citizens?,,40,filler,9124,
1375,List 7,,3,3,9314,,7,,3,Patricia agreed herself to host the party.,,41,filler,9314,
1375,List 7,,3,,15,short,7,,3,Who thought that the patient contracted the disease?,nonisl,42,test,151,
1375,List 7,,3,4,9414,,7,,4,"If frankly you continue to argue, the boss will fire you.",,43,filler,9414,
1375,List 7,,3,1,9114,,7,,1,Tommy was punished Tommy.,,44,filler,9114,
1375,List 7,,3,7,9714,,7,,7,Tommy attempted to take a picture.,,45,filler,9714,
1375,List 7,,3,,14,long,7,,3,What did the carpenter wonder why the architect modified?,isl,46,test,144,
1375,List 7,,3,2,9214,,7,,2,At your spouse on the phone you shouldn't yell.,,47,filler,9214,
1375,List 7,,3,4,9424,,7,,5,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,48,filler,9424,
1375,List 7,,3,,13,long,7,,3,What did the prosecutor think that the judge overruled?,nonisl,49,test,133,
1375,List 7,,3,3,9324,,7,,2,Next week appears that the strikers will be back to work.,,50,filler,9324,
1375,List 7,,3,7,9724,,7,,7,I hate missing work.,,51,filler,9724,
1375,List 7,,4,4,9423,,7,,5,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,52,filler,9423,
1375,List 7,,4,,12,short,7,,3,Who wondered why the politician ignored the recommendation?,isl,53,test,122,
1375,List 7,,4,7,9723,,7,,7,I like taking vacations.,,54,filler,9723,
1375,List 7,,4,2,9213,,7,,3,With the generals about a new approach the President talked.,,55,filler,9213,
1375,List 7,,4,3,9323,,7,,4,Tomorrow seems that there will be a hurricane.,,56,filler,9323,
1375,List 7,,4,,11,short,7,,2,Who thought that the babysitter washed the bottle?,nonisl,57,test,111,
1375,List 7,,4,7,9713,,7,,6,Vivian attempted to write stories.,,58,filler,9713,
1375,List 7,,4,4,9413,,7,,4,"If Grace probably passes the class, she will graduate on time.",,59,filler,9413,
1375,List 7,,4,3,9313,,7,,3,Linda remembered herself to pick-up the dry cleaning.,,60,filler,9313,
1375,List 7,,4,,10,long,7,,4,What did the nurse wonder why the doctor prescribed?,isl,61,test,104,
1375,List 7,,4,1,9113,,7,,1,The hedges were trimmed the hedges.,,62,filler,9113,
1375,List 7,,4,,9,long,7,,3,What did the soldier think that the general ordered?,nonisl,63,test,93,
1375,List 7,,4,1,9123,,7,,2,Who was that Martians kidnapped believed by no one?,,64,filler,9123,
1375,List 7,,4,5,9513,,7,,4,They all have helped and they have all done so generously.,,65,filler,9513,
1375,List 7,,,,,,,5cf1eed7a602eb0001e2e850,,,,,,,
1453,List 8,,0,7,1007,,8,,7,She was the winner.,,1,practice,1007,
1453,List 8,,0,1,1001,,8,,2,"Promise to wash, Neal did the car.",,2,practice,1001,
1453,List 8,,0,4,1004,,8,,5,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1453,List 8,,0,6,1006,,8,,6,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1453,List 8,,0,2,1002,,8,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1453,List 8,,0,5,1005,,8,,6,All the men seem to have all eaten supper.,,6,practice,1005,
1453,List 8,,0,3,1003,,8,,4,They consider a teacher of Chris geeky.,,7,practice,1003,
1453,List 8,,0,7,1008,,8,,6,It seems to me that Robert can't be trusted.,,8,practice,1008,
1453,List 8,,0,1,1009,,8,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
1453,List 8,,1,4,9423,,8,,4,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,10,filler,9423,
1453,List 8,,1,,12,long,8,,2,What did the scientist think that the politician ignored?,nonisl,11,test,123,
1453,List 8,,1,7,9723,,8,,7,I like taking vacations.,,12,filler,9723,
1453,List 8,,1,2,9213,,8,,1,With the generals about a new approach the President talked.,,13,filler,9213,
1453,List 8,,1,3,9323,,8,,3,Tomorrow seems that there will be a hurricane.,,14,filler,9323,
1453,List 8,,1,,11,short,8,,5,Who wondered why the babysitter washed the bottle?,isl,15,test,112,
1453,List 8,,1,7,9713,,8,,7,Vivian attempted to write stories.,,16,filler,9713,
1453,List 8,,1,4,9413,,8,,2,"If Grace probably passes the class, she will graduate on time.",,17,filler,9413,
1453,List 8,,1,3,9313,,8,,2,Linda remembered herself to pick-up the dry cleaning.,,18,filler,9313,
1453,List 8,,1,,10,short,8,,7,Who thought that the doctor prescribed the medicine?,nonisl,19,test,101,
1453,List 8,,1,1,9113,,8,,1,The hedges were trimmed the hedges.,,20,filler,9113,
1453,List 8,,1,,9,long,8,,1,What did the soldier wonder why the general ordered?,isl,21,test,94,
1453,List 8,,1,1,9123,,8,,1,Who was that Martians kidnapped believed by no one?,,22,filler,9123,
1453,List 8,,1,5,9513,,8,,5,They all have helped and they have all done so generously.,,23,filler,9513,
1453,List 8,,2,7,9722,,8,,7,I like drinking milkshakes.,,24,filler,9722,
1453,List 8,,2,,8,long,8,,5,What did the editor think that the reporter plagiarized?,nonisl,25,test,83,
1453,List 8,,2,2,9212,,8,,1,To the professor about my grade I talked.,,26,filler,9212,
1453,List 8,,2,4,9422,,8,,3,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,27,filler,9422,
1453,List 8,,2,,7,short,8,,5,Who wondered why the guard intercepted the shipment?,isl,28,test,72,
1453,List 8,,2,4,9412,,8,,2,"If Kelly might have time, she will do it.",,29,filler,9412,
1453,List 8,,2,1,9122,,8,,2,What was that the movers would break feared by the family?,,30,filler,9122,
1453,List 8,,2,3,9322,,8,,3,Next week seems that Juan will be in town.,,31,filler,9322,
1453,List 8,,2,,6,short,8,,6,Who thought that the suspect stole the necklace?,nonisl,32,test,61,
1453,List 8,,2,3,9312,,8,,2,William planned himself to write a novel.,,33,filler,9312,
1453,List 8,,2,1,9112,,8,,1,The money was stolen the money.,,34,filler,9112,
1453,List 8,,2,5,9512,,8,,6,They all have finished and they have all done so efficiently.,,35,filler,9512,
1453,List 8,,2,,5,long,8,,2,What did the manager wonder why the assistant copied?,isl,36,test,54,
1453,List 8,,2,7,9712,,8,,7,Brittany attempted to touch the porcupine.,,37,filler,9712,
1453,List 8,I would give my coworker credit ,,,,,,,,,,,,,
1453,List 8,,3,4,9411,,8,,1,"If frankly he's unable to cope, we'll have to replace him.",,38,filler,9411,
1453,List 8,,3,7,9721,,8,,7,I hate eating sushi.,,39,filler,9721,
1453,List 8,,3,,4,long,8,,6,What did the teacher think that the student read?,nonisl,40,test,43,
1453,List 8,,3,4,9421,,8,,4,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,41,filler,9421,
1453,List 8,,3,3,9311,,8,,3,John tried himself to win.,,42,filler,9311,
1453,List 8,,3,,3,short,8,,5,Who wondered why the gymnast practiced the routine?,isl,43,test,32,
1453,List 8,,3,1,9121,,8,,1,Who was that the principal would fire expected by the reporters?,,44,filler,9121,
1453,List 8,,3,3,9321,,8,,1,Yesterday seemed that John left.,,45,filler,9321,
1453,List 8,,3,,2,short,8,,6,Who thought that the tenant repainted the room?,nonisl,46,test,21,
1453,List 8,,3,7,9711,,8,,7,Kerry attempted to study physics.,,47,filler,9711,
1453,List 8,,3,2,9211,,8,,2,To the neighbors about the noise the old man complained.,,48,filler,9211,
1453,List 8,,3,5,9511,,8,,5,They all have left and they have all done so deliberately.,,49,filler,9511,
1453,List 8,,3,,1,long,8,,2,What did the waiter wonder why the chef burned?,isl,50,test,14,
1453,List 8,,3,1,9111,,8,,1,John was kissed John.,,51,filler,9111,
1453,List 8,,4,5,9514,,8,,6,They all have studied and they have all done so effectively.,,52,filler,9514,
1453,List 8,,4,,16,long,8,,6,What did the bartender think that the customer ordered?,nonisl,53,test,163,
1453,List 8,,4,1,9124,,8,,1,Who is that the jail must release accepted by few citizens?,,54,filler,9124,
1453,List 8,,4,3,9314,,8,,4,Patricia agreed herself to host the party.,,55,filler,9314,
1453,List 8,,4,,15,short,8,,5,Who wondered why the patient contracted the disease?,isl,56,test,152,
1453,List 8,,4,4,9414,,8,,2,"If frankly you continue to argue, the boss will fire you.",,57,filler,9414,
1453,List 8,,4,1,9114,,8,,1,Tommy was punished Tommy.,,58,filler,9114,
1453,List 8,,4,7,9714,,8,,7,Tommy attempted to take a picture.,,59,filler,9714,
1453,List 8,,4,,14,short,8,,7,Who thought that the architect modified the blueprint?,nonisl,60,test,141,
1453,List 8,,4,2,9214,,8,,2,At your spouse on the phone you shouldn't yell.,,61,filler,9214,
1453,List 8,,4,4,9424,,8,,2,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,62,filler,9424,
1453,List 8,,4,,13,long,8,,1,What did the prosecutor wonder why the judge overruled?,isl,63,test,134,
1453,List 8,,4,3,9324,,8,,4,Next week appears that the strikers will be back to work.,,64,filler,9324,
1453,List 8,,4,7,9724,,8,,7,I hate missing work.,,65,filler,9724,
1453,List 8,,,,,,,5e08bbbafeea891c97523e87,,,,,,,
1213,List 8,,0,7,1007,,8,,7,She was the winner.,,1,practice,1007,
1213,List 8,,0,1,1001,,8,,3,"Promise to wash, Neal did the car.",,2,practice,1001,
1213,List 8,,0,4,1004,,8,,6,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1213,List 8,,0,6,1006,,8,,5,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1213,List 8,,0,2,1002,,8,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1213,List 8,,0,5,1005,,8,,7,All the men seem to have all eaten supper.,,6,practice,1005,
1213,List 8,,0,3,1003,,8,,4,They consider a teacher of Chris geeky.,,7,practice,1003,
1213,List 8,,0,7,1008,,8,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1213,List 8,,0,1,1009,,8,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
1213,List 8,,1,4,9423,,8,,7,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,10,filler,9423,
1213,List 8,,1,,12,long,8,,7,What did the scientist think that the politician ignored?,nonisl,11,test,123,
1213,List 8,,1,7,9723,,8,,7,I like taking vacations.,,12,filler,9723,
1213,List 8,,1,2,9213,,8,,2,With the generals about a new approach the President talked.,,13,filler,9213,
1213,List 8,,1,3,9323,,8,,5,Tomorrow seems that there will be a hurricane.,,14,filler,9323,
1213,List 8,,1,,11,short,8,,7,Who wondered why the babysitter washed the bottle?,isl,15,test,112,
1213,List 8,,1,7,9713,,8,,7,Vivian attempted to write stories.,,16,filler,9713,
1213,List 8,,1,4,9413,,8,,7,"If Grace probably passes the class, she will graduate on time.",,17,filler,9413,
1213,List 8,,1,3,9313,,8,,7,Linda remembered herself to pick-up the dry cleaning.,,18,filler,9313,
1213,List 8,,1,,10,short,8,,7,Who thought that the doctor prescribed the medicine?,nonisl,19,test,101,
1213,List 8,,1,1,9113,,8,,1,The hedges were trimmed the hedges.,,20,filler,9113,
1213,List 8,,1,,9,long,8,,4,What did the soldier wonder why the general ordered?,isl,21,test,94,
1213,List 8,,1,1,9123,,8,,1,Who was that Martians kidnapped believed by no one?,,22,filler,9123,
1213,List 8,,1,5,9513,,8,,6,They all have helped and they have all done so generously.,,23,filler,9513,
1213,List 8,,2,7,9722,,8,,7,I like drinking milkshakes.,,24,filler,9722,
1213,List 8,,2,,8,long,8,,4,What did the editor think that the reporter plagiarized?,nonisl,25,test,83,
1213,List 8,,2,2,9212,,8,,2,To the professor about my grade I talked.,,26,filler,9212,
1213,List 8,,2,4,9422,,8,,7,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,27,filler,9422,
1213,List 8,,2,,7,short,8,,7,Who wondered why the guard intercepted the shipment?,isl,28,test,72,
1213,List 8,,2,4,9412,,8,,5,"If Kelly might have time, she will do it.",,29,filler,9412,
1213,List 8,,2,1,9122,,8,,2,What was that the movers would break feared by the family?,,30,filler,9122,
1213,List 8,,2,3,9322,,8,,2,Next week seems that Juan will be in town.,,31,filler,9322,
1213,List 8,,2,,6,short,8,,7,Who thought that the suspect stole the necklace?,nonisl,32,test,61,
1213,List 8,,2,3,9312,,8,,3,William planned himself to write a novel.,,33,filler,9312,
1213,List 8,,2,1,9112,,8,,1,The money was stolen the money.,,34,filler,9112,
1213,List 8,,2,5,9512,,8,,5,They all have finished and they have all done so efficiently.,,35,filler,9512,
1213,List 8,,2,,5,long,8,,3,What did the manager wonder why the assistant copied?,isl,36,test,54,
1213,List 8,,2,7,9712,,8,,7,Brittany attempted to touch the porcupine.,,37,filler,9712,
1213,List 8,tell the boss about it,,,,,,,,,,,,,
1213,List 8,,3,4,9411,,8,,6,"If frankly he's unable to cope, we'll have to replace him.",,38,filler,9411,
1213,List 8,,3,7,9721,,8,,7,I hate eating sushi.,,39,filler,9721,
1213,List 8,,3,,4,long,8,,6,What did the teacher think that the student read?,nonisl,40,test,43,
1213,List 8,,3,4,9421,,8,,7,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,41,filler,9421,
1213,List 8,,3,3,9311,,8,,4,John tried himself to win.,,42,filler,9311,
1213,List 8,,3,,3,short,8,,2,Who wondered why the gymnast practiced the routine?,isl,43,test,32,
1213,List 8,,3,1,9121,,8,,3,Who was that the principal would fire expected by the reporters?,,44,filler,9121,
1213,List 8,,3,3,9321,,8,,6,Yesterday seemed that John left.,,45,filler,9321,
1213,List 8,,3,,2,short,8,,5,Who thought that the tenant repainted the room?,nonisl,46,test,21,
1213,List 8,,3,7,9711,,8,,7,Kerry attempted to study physics.,,47,filler,9711,
1213,List 8,,3,2,9211,,8,,5,To the neighbors about the noise the old man complained.,,48,filler,9211,
1213,List 8,,3,5,9511,,8,,5,They all have left and they have all done so deliberately.,,49,filler,9511,
1213,List 8,,3,,1,long,8,,5,What did the waiter wonder why the chef burned?,isl,50,test,14,
1213,List 8,,3,1,9111,,8,,2,John was kissed John.,,51,filler,9111,
1213,List 8,,4,5,9514,,8,,5,They all have studied and they have all done so effectively.,,52,filler,9514,
1213,List 8,,4,,16,long,8,,4,What did the bartender think that the customer ordered?,nonisl,53,test,163,
1213,List 8,,4,1,9124,,8,,3,Who is that the jail must release accepted by few citizens?,,54,filler,9124,
1213,List 8,,4,3,9314,,8,,7,Patricia agreed herself to host the party.,,55,filler,9314,
1213,List 8,,4,,15,short,8,,4,Who wondered why the patient contracted the disease?,isl,56,test,152,
1213,List 8,,4,4,9414,,8,,7,"If frankly you continue to argue, the boss will fire you.",,57,filler,9414,
1213,List 8,,4,1,9114,,8,,1,Tommy was punished Tommy.,,58,filler,9114,
1213,List 8,,4,7,9714,,8,,7,Tommy attempted to take a picture.,,59,filler,9714,
1213,List 8,,4,,14,short,8,,2,Who thought that the architect modified the blueprint?,nonisl,60,test,141,
1213,List 8,,4,2,9214,,8,,2,At your spouse on the phone you shouldn't yell.,,61,filler,9214,
1213,List 8,,4,4,9424,,8,,3,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,62,filler,9424,
1213,List 8,,4,,13,long,8,,3,What did the prosecutor wonder why the judge overruled?,isl,63,test,134,
1213,List 8,,4,3,9324,,8,,5,Next week appears that the strikers will be back to work.,,64,filler,9324,
1213,List 8,,4,7,9724,,8,,7,I hate missing work.,,65,filler,9724,
1213,List 8,,,,,,,666f4e508e12704f87264402,,,,,,,
1477,List 8,,0,7,1007,,3,,7,She was the winner.,,1,practice,1007,
1477,List 8,,0,1,1001,,3,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
1477,List 8,,0,4,1004,,3,,6,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1477,List 8,,0,6,1006,,3,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1477,List 8,,0,2,1002,,3,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1477,List 8,,0,5,1005,,3,,6,All the men seem to have all eaten supper.,,6,practice,1005,
1477,List 8,,0,3,1003,,3,,6,They consider a teacher of Chris geeky.,,7,practice,1003,
1477,List 8,,0,7,1008,,3,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1477,List 8,,0,1,1009,,3,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
1477,List 8,,1,5,9513,,3,,7,They all have helped and they have all done so generously.,,10,filler,9513,
1477,List 8,,1,1,9123,,3,,1,Who was that Martians kidnapped believed by no one?,,11,filler,9123,
1477,List 8,,1,,9,long,3,,6,What did the soldier think that the general ordered?,nonisl,12,test,93,
1477,List 8,,1,1,9113,,3,,1,The hedges were trimmed the hedges.,,13,filler,9113,
1477,List 8,,1,,10,long,3,,6,What did the nurse wonder why the doctor prescribed?,isl,14,test,104,
1477,List 8,,1,3,9313,,3,,2,Linda remembered herself to pick-up the dry cleaning.,,15,filler,9313,
1477,List 8,,1,4,9413,,3,,7,"If Grace probably passes the class, she will graduate on time.",,16,filler,9413,
1477,List 8,,1,7,9713,,3,,7,Vivian attempted to write stories.,,17,filler,9713,
1477,List 8,,1,,11,short,3,,1,Who thought that the babysitter washed the bottle?,nonisl,18,test,111,
1477,List 8,,1,3,9323,,3,,2,Tomorrow seems that there will be a hurricane.,,19,filler,9323,
1477,List 8,,1,2,9213,,3,,1,With the generals about a new approach the President talked.,,20,filler,9213,
1477,List 8,,1,7,9723,,3,,7,I like taking vacations.,,21,filler,9723,
1477,List 8,,1,,12,short,3,,7,Who wondered why the politician ignored the recommendation?,isl,22,test,122,
1477,List 8,,1,4,9423,,3,,7,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,23,filler,9423,
1477,List 8,,2,7,9724,,3,,7,I hate missing work.,,24,filler,9724,
1477,List 8,,2,3,9324,,3,,2,Next week appears that the strikers will be back to work.,,25,filler,9324,
1477,List 8,,2,,13,long,3,,6,What did the prosecutor think that the judge overruled?,nonisl,26,test,133,
1477,List 8,,2,4,9424,,3,,7,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,27,filler,9424,
1477,List 8,,2,2,9214,,3,,1,At your spouse on the phone you shouldn't yell.,,28,filler,9214,
1477,List 8,,2,,14,long,3,,1,What did the carpenter wonder why the architect modified?,isl,29,test,144,
1477,List 8,,2,7,9714,,3,,7,Tommy attempted to take a picture.,,30,filler,9714,
1477,List 8,,2,1,9114,,3,,1,Tommy was punished Tommy.,,31,filler,9114,
1477,List 8,,2,4,9414,,3,,6,"If frankly you continue to argue, the boss will fire you.",,32,filler,9414,
1477,List 8,,2,,15,short,3,,7,Who thought that the patient contracted the disease?,nonisl,33,test,151,
1477,List 8,,2,3,9314,,3,,6,Patricia agreed herself to host the party.,,34,filler,9314,
1477,List 8,,2,1,9124,,3,,1,Who is that the jail must release accepted by few citizens?,,35,filler,9124,
1477,List 8,,2,,16,short,3,,6,Who wondered why the customer ordered the drink?,isl,36,test,162,
1477,List 8,,2,5,9514,,3,,7,They all have studied and they have all done so effectively.,,37,filler,9514,
1477,List 8,I will compose myself and wait for next time ,,,,,,,,,,,,,
1477,List 8,,3,1,9111,,3,,1,John was kissed John.,,38,filler,9111,
1477,List 8,,3,,1,long,3,,6,What did the waiter think that the chef burned?,nonisl,39,test,13,
1477,List 8,,3,5,9511,,3,,7,They all have left and they have all done so deliberately.,,40,filler,9511,
1477,List 8,,3,2,9211,,3,,1,To the neighbors about the noise the old man complained.,,41,filler,9211,
1477,List 8,,3,7,9711,,3,,7,Kerry attempted to study physics.,,42,filler,9711,
1477,List 8,,3,,2,long,3,,6,What did the landlord wonder why the tenant repainted?,isl,43,test,24,
1477,List 8,,3,3,9321,,3,,2,Yesterday seemed that John left.,,44,filler,9321,
1477,List 8,,3,1,9121,,3,,1,Who was that the principal would fire expected by the reporters?,,45,filler,9121,
1477,List 8,,3,,3,short,3,,7,Who thought that the gymnast practiced the routine?,nonisl,46,test,31,
1477,List 8,,3,3,9311,,3,,6,John tried himself to win.,,47,filler,9311,
1477,List 8,,3,4,9421,,3,,6,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,48,filler,9421,
1477,List 8,,3,,4,short,3,,7,Who wondered why the student read the book?,isl,49,test,42,
1477,List 8,,3,7,9721,,3,,7,I hate eating sushi.,,50,filler,9721,
1477,List 8,,3,4,9411,,3,,7,"If frankly he's unable to cope, we'll have to replace him.",,51,filler,9411,
1477,List 8,,4,7,9712,,3,,6,Brittany attempted to touch the porcupine.,,52,filler,9712,
1477,List 8,,4,,5,long,3,,6,What did the manager think that the assistant copied?,nonisl,53,test,53,
1477,List 8,,4,5,9512,,3,,7,They all have finished and they have all done so efficiently.,,54,filler,9512,
1477,List 8,,4,1,9112,,3,,1,The money was stolen the money.,,55,filler,9112,
1477,List 8,,4,3,9312,,3,,7,William planned himself to write a novel.,,56,filler,9312,
1477,List 8,,4,,6,long,3,,1,What did the detective wonder why the suspect stole?,isl,57,test,64,
1477,List 8,,4,3,9322,,3,,7,Next week seems that Juan will be in town.,,58,filler,9322,
1477,List 8,,4,1,9122,,3,,2,What was that the movers would break feared by the family?,,59,filler,9122,
1477,List 8,,4,4,9412,,3,,7,"If Kelly might have time, she will do it.",,60,filler,9412,
1477,List 8,,4,,7,short,3,,5,Who thought that the guard intercepted the shipment?,nonisl,61,test,71,
1477,List 8,,4,4,9422,,3,,7,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,62,filler,9422,
1477,List 8,,4,2,9212,,3,,1,To the professor about my grade I talked.,,63,filler,9212,
1477,List 8,,4,,8,short,3,,6,Who wondered why the reporter plagiarized the article?,isl,64,test,82,
1477,List 8,,4,7,9722,,3,,7,I like drinking milkshakes.,,65,filler,9722,
1477,List 8,,,,,,,6673ad16d32a8e4dd383986c,,,,,,,
1137,List 8,,0,7,1007,,8,,7,She was the winner.,,1,practice,1007,
1137,List 8,,0,1,1001,,8,,4,"Promise to wash, Neal did the car.",,2,practice,1001,
1137,List 8,,0,4,1004,,8,,6,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1137,List 8,,0,6,1006,,8,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1137,List 8,,0,2,1002,,8,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1137,List 8,,0,5,1005,,8,,5,All the men seem to have all eaten supper.,,6,practice,1005,
1137,List 8,,0,3,1003,,8,,2,They consider a teacher of Chris geeky.,,7,practice,1003,
