workerid,proliferate.condition,attention_response,block_number,expected_rating,item_number,length,list_number,prolific_id,response,sentence_text,stru_type,trial_sequence_total,type,unique_id,error
696,List 6,,4,4,9422,,6,,3,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,55,filler,9422,
696,List 6,,4,,7,long,6,,6,What did the smuggler wonder whether the guard intercepted?,isl,56,test,74,
696,List 6,,4,4,9412,,6,,1,"If Kelly might have time, she will do it.",,57,filler,9412,
696,List 6,,4,1,9122,,6,,1,What was that the movers would break feared by the family?,,58,filler,9122,
696,List 6,,4,3,9322,,6,,6,Next week seems that Juan will be in town.,,59,filler,9322,
696,List 6,,4,,6,long,6,,7,What did the detective think that the suspect stole?,nonisl,60,test,63,
696,List 6,,4,3,9312,,6,,3,William planned himself to write a novel.,,61,filler,9312,
696,List 6,,4,1,9112,,6,,1,The money was stolen the money.,,62,filler,9112,
696,List 6,,4,5,9512,,6,,6,They all have finished and they have all done so efficiently.,,63,filler,9512,
696,List 6,,4,,5,short,6,,7,Who wondered whether the assistant copied the file?,isl,64,test,52,
696,List 6,,4,7,9712,,6,,7,Brittany attempted to touch the porcupine.,,65,filler,9712,
696,List 6,,,,,,,66606a046c59bf5467122e69,,,,,,,
687,List 8,,0,7,1007,,8,,6,She was the winner.,,1,practice,1007,
687,List 8,,0,1,1001,,8,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
687,List 8,,0,4,1004,,8,,4,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
687,List 8,,0,6,1006,,8,,5,The children were cared for by the adults and the teenagers.,,4,practice,1006,
687,List 8,,0,2,1002,,8,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
687,List 8,,0,5,1005,,8,,7,All the men seem to have all eaten supper.,,6,practice,1005,
687,List 8,,0,3,1003,,8,,4,They consider a teacher of Chris geeky.,,7,practice,1003,
687,List 8,,0,7,1008,,8,,5,It seems to me that Robert can't be trusted.,,8,practice,1008,
687,List 8,,0,1,1009,,8,,4,There might mice seem to be in the cupboard.,,9,practice,1009,
687,List 8,,1,4,9423,,8,,4,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,10,filler,9423,
687,List 8,,1,,12,long,8,,5,What did the scientist think that the politician ignored?,nonisl,11,test,123,
687,List 8,,1,7,9723,,8,,7,I like taking vacations.,,12,filler,9723,
687,List 8,,1,2,9213,,8,,3,With the generals about a new approach the President talked.,,13,filler,9213,
687,List 8,,1,3,9323,,8,,4,Tomorrow seems that there will be a hurricane.,,14,filler,9323,
687,List 8,,1,,11,short,8,,4,Who wondered whether the babysitter washed the bottle?,isl,15,test,112,
687,List 8,,1,7,9713,,8,,5,Vivian attempted to write stories.,,16,filler,9713,
687,List 8,,1,4,9413,,8,,3,"If Grace probably passes the class, she will graduate on time.",,17,filler,9413,
687,List 8,,1,3,9313,,8,,6,Linda remembered herself to pick-up the dry cleaning.,,18,filler,9313,
687,List 8,,1,,10,short,8,,5,Who thought that the doctor prescribed the medicine?,nonisl,19,test,101,
687,List 8,,1,1,9113,,8,,4,The hedges were trimmed the hedges.,,20,filler,9113,
687,List 8,,1,,9,long,8,,4,What did the soldier wonder whether the general ordered?,isl,21,test,94,
687,List 8,,1,1,9123,,8,,4,Who was that Martians kidnapped believed by no one?,,22,filler,9123,
687,List 8,,1,5,9513,,8,,4,They all have helped and they have all done so generously.,,23,filler,9513,
687,List 8,,2,7,9722,,8,,6,I like drinking milkshakes.,,24,filler,9722,
687,List 8,,2,,8,long,8,,5,What did the editor think that the reporter plagiarized?,nonisl,25,test,83,
687,List 8,,2,2,9212,,8,,5,To the professor about my grade I talked.,,26,filler,9212,
687,List 8,,2,4,9422,,8,,4,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,27,filler,9422,
687,List 8,,2,,7,short,8,,3,Who wondered whether the guard intercepted the shipment?,isl,28,test,72,
687,List 8,,2,4,9412,,8,,4,"If Kelly might have time, she will do it.",,29,filler,9412,
687,List 8,,2,1,9122,,8,,5,What was that the movers would break feared by the family?,,30,filler,9122,
687,List 8,,2,3,9322,,8,,3,Next week seems that Juan will be in town.,,31,filler,9322,
687,List 8,,2,,6,short,8,,5,Who thought that the suspect stole the necklace?,nonisl,32,test,61,
687,List 8,,2,3,9312,,8,,3,William planned himself to write a novel.,,33,filler,9312,
687,List 8,,2,1,9112,,8,,5,The money was stolen the money.,,34,filler,9112,
687,List 8,,2,5,9512,,8,,6,They all have finished and they have all done so efficiently.,,35,filler,9512,
687,List 8,,2,,5,long,8,,5,What did the manager wonder whether the assistant copied?,isl,36,test,54,
687,List 8,,2,7,9712,,8,,3,Brittany attempted to touch the porcupine.,,37,filler,9712,
687,List 8,I will take on the task and finish it ,,,,,,,,,,,,,
687,List 8,,3,4,9411,,8,,4,"If frankly he's unable to cope, we'll have to replace him.",,38,filler,9411,
687,List 8,,3,7,9721,,8,,7,I hate eating sushi.,,39,filler,9721,
687,List 8,,3,,4,long,8,,4,What did the teacher think that the student read?,nonisl,40,test,43,
687,List 8,,3,4,9421,,8,,5,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,41,filler,9421,
687,List 8,,3,3,9311,,8,,4,John tried himself to win.,,42,filler,9311,
687,List 8,,3,,3,short,8,,4,Who wondered whether the gymnast practiced the routine?,isl,43,test,32,
687,List 8,,3,1,9121,,8,,3,Who was that the principal would fire expected by the reporters?,,44,filler,9121,
687,List 8,,3,3,9321,,8,,5,Yesterday seemed that John left.,,45,filler,9321,
687,List 8,,3,,2,short,8,,2,Who thought that the tenant repainted the room?,nonisl,46,test,21,
687,List 8,,3,7,9711,,8,,5,Kerry attempted to study physics.,,47,filler,9711,
687,List 8,,3,2,9211,,8,,4,To the neighbors about the noise the old man complained.,,48,filler,9211,
687,List 8,,3,5,9511,,8,,5,They all have left and they have all done so deliberately.,,49,filler,9511,
687,List 8,,3,,1,long,8,,3,What did the waiter wonder whether the chef burned?,isl,50,test,14,
687,List 8,,3,1,9111,,8,,6,John was kissed John.,,51,filler,9111,
687,List 8,,4,5,9514,,8,,4,They all have studied and they have all done so effectively.,,52,filler,9514,
687,List 8,,4,,16,long,8,,6,What did the bartender think that the customer ordered?,nonisl,53,test,163,
687,List 8,,4,1,9124,,8,,2,Who is that the jail must release accepted by few citizens?,,54,filler,9124,
687,List 8,,4,3,9314,,8,,3,Patricia agreed herself to host the party.,,55,filler,9314,
687,List 8,,4,,15,short,8,,3,Who wondered whether the patient contracted the disease?,isl,56,test,152,
687,List 8,,4,4,9414,,8,,3,"If frankly you continue to argue, the boss will fire you.",,57,filler,9414,
687,List 8,,4,1,9114,,8,,7,Tommy was punished Tommy.,,58,filler,9114,
687,List 8,,4,7,9714,,8,,5,Tommy attempted to take a picture.,,59,filler,9714,
687,List 8,,4,,14,short,8,,5,Who thought that the architect modified the blueprint?,nonisl,60,test,141,
687,List 8,,4,2,9214,,8,,4,At your spouse on the phone you shouldn't yell.,,61,filler,9214,
687,List 8,,4,4,9424,,8,,5,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,62,filler,9424,
687,List 8,,4,,13,long,8,,3,What did the prosecutor wonder whether the judge overruled?,isl,63,test,134,
687,List 8,,4,3,9324,,8,,4,Next week appears that the strikers will be back to work.,,64,filler,9324,
687,List 8,,4,7,9724,,8,,6,I hate missing work.,,65,filler,9724,
687,List 8,,,,,,,663508c0cd223a44bc85f5f7,,,,,,,
703,List 8,,0,7,1007,,8,,7,She was the winner.,,1,practice,1007,
703,List 8,,0,1,1001,,8,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
703,List 8,,0,4,1004,,8,,7,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
703,List 8,,0,6,1006,,8,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
703,List 8,,0,2,1002,,8,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
703,List 8,,0,5,1005,,8,,7,All the men seem to have all eaten supper.,,6,practice,1005,
703,List 8,,0,3,1003,,8,,4,They consider a teacher of Chris geeky.,,7,practice,1003,
703,List 8,,0,7,1008,,8,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
703,List 8,,0,1,1009,,8,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
703,List 8,,1,4,9423,,8,,7,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,10,filler,9423,
703,List 8,,1,,12,long,8,,7,What did the scientist think that the politician ignored?,nonisl,11,test,123,
703,List 8,,1,7,9723,,8,,7,I like taking vacations.,,12,filler,9723,
703,List 8,,1,2,9213,,8,,1,With the generals about a new approach the President talked.,,13,filler,9213,
703,List 8,,1,3,9323,,8,,6,Tomorrow seems that there will be a hurricane.,,14,filler,9323,
703,List 8,,1,,11,short,8,,7,Who wondered whether the babysitter washed the bottle?,isl,15,test,112,
703,List 8,,1,7,9713,,8,,7,Vivian attempted to write stories.,,16,filler,9713,
703,List 8,,1,4,9413,,8,,4,"If Grace probably passes the class, she will graduate on time.",,17,filler,9413,
703,List 8,,1,3,9313,,8,,4,Linda remembered herself to pick-up the dry cleaning.,,18,filler,9313,
703,List 8,,1,,10,short,8,,7,Who thought that the doctor prescribed the medicine?,nonisl,19,test,101,
703,List 8,,1,1,9113,,8,,1,The hedges were trimmed the hedges.,,20,filler,9113,
703,List 8,,1,,9,long,8,,4,What did the soldier wonder whether the general ordered?,isl,21,test,94,
703,List 8,,1,1,9123,,8,,1,Who was that Martians kidnapped believed by no one?,,22,filler,9123,
703,List 8,,1,5,9513,,8,,7,They all have helped and they have all done so generously.,,23,filler,9513,
703,List 8,,2,7,9722,,8,,7,I like drinking milkshakes.,,24,filler,9722,
703,List 8,,2,,8,long,8,,7,What did the editor think that the reporter plagiarized?,nonisl,25,test,83,
703,List 8,,2,2,9212,,8,,1,To the professor about my grade I talked.,,26,filler,9212,
703,List 8,,2,4,9422,,8,,7,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,27,filler,9422,
703,List 8,,2,,7,short,8,,7,Who wondered whether the guard intercepted the shipment?,isl,28,test,72,
703,List 8,,2,4,9412,,8,,4,"If Kelly might have time, she will do it.",,29,filler,9412,
703,List 8,,2,1,9122,,8,,1,What was that the movers would break feared by the family?,,30,filler,9122,
703,List 8,,2,3,9322,,8,,4,Next week seems that Juan will be in town.,,31,filler,9322,
703,List 8,,2,,6,short,8,,7,Who thought that the suspect stole the necklace?,nonisl,32,test,61,
703,List 8,,2,3,9312,,8,,1,William planned himself to write a novel.,,33,filler,9312,
703,List 8,,2,1,9112,,8,,1,The money was stolen the money.,,34,filler,9112,
703,List 8,,2,5,9512,,8,,7,They all have finished and they have all done so efficiently.,,35,filler,9512,
703,List 8,,2,,5,long,8,,7,What did the manager wonder whether the assistant copied?,isl,36,test,54,
703,List 8,,2,7,9712,,8,,7,Brittany attempted to touch the porcupine.,,37,filler,9712,
703,List 8,I would take the raise.,,,,,,,,,,,,,
703,List 8,,3,4,9411,,8,,1,"If frankly he's unable to cope, we'll have to replace him.",,38,filler,9411,
703,List 8,,3,7,9721,,8,,7,I hate eating sushi.,,39,filler,9721,
703,List 8,,3,,4,long,8,,7,What did the teacher think that the student read?,nonisl,40,test,43,
703,List 8,,3,4,9421,,8,,1,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,41,filler,9421,
703,List 8,,3,3,9311,,8,,1,John tried himself to win.,,42,filler,9311,
703,List 8,,3,,3,short,8,,7,Who wondered whether the gymnast practiced the routine?,isl,43,test,32,
703,List 8,,3,1,9121,,8,,1,Who was that the principal would fire expected by the reporters?,,44,filler,9121,
703,List 8,,3,3,9321,,8,,1,Yesterday seemed that John left.,,45,filler,9321,
703,List 8,,3,,2,short,8,,7,Who thought that the tenant repainted the room?,nonisl,46,test,21,
703,List 8,,3,7,9711,,8,,7,Kerry attempted to study physics.,,47,filler,9711,
703,List 8,,3,2,9211,,8,,1,To the neighbors about the noise the old man complained.,,48,filler,9211,
703,List 8,,3,5,9511,,8,,7,They all have left and they have all done so deliberately.,,49,filler,9511,
703,List 8,,3,,1,long,8,,1,What did the waiter wonder whether the chef burned?,isl,50,test,14,
703,List 8,,3,1,9111,,8,,1,John was kissed John.,,51,filler,9111,
703,List 8,,4,5,9514,,8,,7,They all have studied and they have all done so effectively.,,52,filler,9514,
703,List 8,,4,,16,long,8,,7,What did the bartender think that the customer ordered?,nonisl,53,test,163,
703,List 8,,4,1,9124,,8,,1,Who is that the jail must release accepted by few citizens?,,54,filler,9124,
703,List 8,,4,3,9314,,8,,4,Patricia agreed herself to host the party.,,55,filler,9314,
703,List 8,,4,,15,short,8,,7,Who wondered whether the patient contracted the disease?,isl,56,test,152,
703,List 8,,4,4,9414,,8,,1,"If frankly you continue to argue, the boss will fire you.",,57,filler,9414,
703,List 8,,4,1,9114,,8,,1,Tommy was punished Tommy.,,58,filler,9114,
703,List 8,,4,7,9714,,8,,7,Tommy attempted to take a picture.,,59,filler,9714,
703,List 8,,4,,14,short,8,,7,Who thought that the architect modified the blueprint?,nonisl,60,test,141,
703,List 8,,4,2,9214,,8,,1,At your spouse on the phone you shouldn't yell.,,61,filler,9214,
703,List 8,,4,4,9424,,8,,4,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,62,filler,9424,
703,List 8,,4,,13,long,8,,1,What did the prosecutor wonder whether the judge overruled?,isl,63,test,134,
703,List 8,,4,3,9324,,8,,7,Next week appears that the strikers will be back to work.,,64,filler,9324,
703,List 8,,4,7,9724,,8,,7,I hate missing work.,,65,filler,9724,
703,List 8,,,,,,,6304f645ccf034d5620eb876,,,,,,,
695,List 8,,0,7,1007,,8,,7,She was the winner.,,1,practice,1007,
695,List 8,,0,1,1001,,8,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
695,List 8,,0,4,1004,,8,,3,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
695,List 8,,0,6,1006,,8,,5,The children were cared for by the adults and the teenagers.,,4,practice,1006,
695,List 8,,0,2,1002,,8,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
695,List 8,,0,5,1005,,8,,5,All the men seem to have all eaten supper.,,6,practice,1005,
695,List 8,,0,3,1003,,8,,3,They consider a teacher of Chris geeky.,,7,practice,1003,
695,List 8,,0,7,1008,,8,,6,It seems to me that Robert can't be trusted.,,8,practice,1008,
695,List 8,,0,1,1009,,8,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
695,List 8,,1,4,9423,,8,,3,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,10,filler,9423,
695,List 8,,1,,12,long,8,,4,What did the scientist think that the politician ignored?,nonisl,11,test,123,
695,List 8,,1,7,9723,,8,,6,I like taking vacations.,,12,filler,9723,
695,List 8,,1,2,9213,,8,,2,With the generals about a new approach the President talked.,,13,filler,9213,
695,List 8,,1,3,9323,,8,,3,Tomorrow seems that there will be a hurricane.,,14,filler,9323,
695,List 8,,1,,11,short,8,,2,Who wondered whether the babysitter washed the bottle?,isl,15,test,112,
695,List 8,,1,7,9713,,8,,6,Vivian attempted to write stories.,,16,filler,9713,
695,List 8,,1,4,9413,,8,,3,"If Grace probably passes the class, she will graduate on time.",,17,filler,9413,
695,List 8,,1,3,9313,,8,,3,Linda remembered herself to pick-up the dry cleaning.,,18,filler,9313,
695,List 8,,1,,10,short,8,,6,Who thought that the doctor prescribed the medicine?,nonisl,19,test,101,
695,List 8,,1,1,9113,,8,,1,The hedges were trimmed the hedges.,,20,filler,9113,
695,List 8,,1,,9,long,8,,1,What did the soldier wonder whether the general ordered?,isl,21,test,94,
695,List 8,,1,1,9123,,8,,1,Who was that Martians kidnapped believed by no one?,,22,filler,9123,
695,List 8,,1,5,9513,,8,,1,They all have helped and they have all done so generously.,,23,filler,9513,
695,List 8,,2,7,9722,,8,,6,I like drinking milkshakes.,,24,filler,9722,
695,List 8,,2,,8,long,8,,5,What did the editor think that the reporter plagiarized?,nonisl,25,test,83,
695,List 8,,2,2,9212,,8,,2,To the professor about my grade I talked.,,26,filler,9212,
695,List 8,,2,4,9422,,8,,2,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,27,filler,9422,
695,List 8,,2,,7,short,8,,4,Who wondered whether the guard intercepted the shipment?,isl,28,test,72,
695,List 8,,2,4,9412,,8,,3,"If Kelly might have time, she will do it.",,29,filler,9412,
695,List 8,,2,1,9122,,8,,4,What was that the movers would break feared by the family?,,30,filler,9122,
695,List 8,,2,3,9322,,8,,2,Next week seems that Juan will be in town.,,31,filler,9322,
695,List 8,,2,,6,short,8,,5,Who thought that the suspect stole the necklace?,nonisl,32,test,61,
695,List 8,,2,3,9312,,8,,6,William planned himself to write a novel.,,33,filler,9312,
695,List 8,,2,1,9112,,8,,1,The money was stolen the money.,,34,filler,9112,
695,List 8,,2,5,9512,,8,,7,They all have finished and they have all done so efficiently.,,35,filler,9512,
695,List 8,,2,,5,long,8,,5,What did the manager wonder whether the assistant copied?,isl,36,test,54,
695,List 8,,2,7,9712,,8,,6,Brittany attempted to touch the porcupine.,,37,filler,9712,
695,List 8,I would point out what my colleague did.,,,,,,,,,,,,,
695,List 8,,3,4,9411,,8,,2,"If frankly he's unable to cope, we'll have to replace him.",,38,filler,9411,
695,List 8,,3,7,9721,,8,,6,I hate eating sushi.,,39,filler,9721,
695,List 8,,3,,4,long,8,,6,What did the teacher think that the student read?,nonisl,40,test,43,
695,List 8,,3,4,9421,,8,,3,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,41,filler,9421,
695,List 8,,3,3,9311,,8,,4,John tried himself to win.,,42,filler,9311,
695,List 8,,3,,3,short,8,,5,Who wondered whether the gymnast practiced the routine?,isl,43,test,32,
695,List 8,,3,1,9121,,8,,2,Who was that the principal would fire expected by the reporters?,,44,filler,9121,
695,List 8,,3,3,9321,,8,,1,Yesterday seemed that John left.,,45,filler,9321,
695,List 8,,3,,2,short,8,,5,Who thought that the tenant repainted the room?,nonisl,46,test,21,
695,List 8,,3,7,9711,,8,,6,Kerry attempted to study physics.,,47,filler,9711,
695,List 8,,3,2,9211,,8,,1,To the neighbors about the noise the old man complained.,,48,filler,9211,
695,List 8,,3,5,9511,,8,,5,They all have left and they have all done so deliberately.,,49,filler,9511,
695,List 8,,3,,1,long,8,,1,What did the waiter wonder whether the chef burned?,isl,50,test,14,
695,List 8,,3,1,9111,,8,,1,John was kissed John.,,51,filler,9111,
695,List 8,,4,5,9514,,8,,6,They all have studied and they have all done so effectively.,,52,filler,9514,
695,List 8,,4,,16,long,8,,6,What did the bartender think that the customer ordered?,nonisl,53,test,163,
695,List 8,,4,1,9124,,8,,1,Who is that the jail must release accepted by few citizens?,,54,filler,9124,
695,List 8,,4,3,9314,,8,,5,Patricia agreed herself to host the party.,,55,filler,9314,
695,List 8,,4,,15,short,8,,2,Who wondered whether the patient contracted the disease?,isl,56,test,152,
695,List 8,,4,4,9414,,8,,2,"If frankly you continue to argue, the boss will fire you.",,57,filler,9414,
695,List 8,,4,1,9114,,8,,1,Tommy was punished Tommy.,,58,filler,9114,
695,List 8,,4,7,9714,,8,,5,Tommy attempted to take a picture.,,59,filler,9714,
695,List 8,,4,,14,short,8,,4,Who thought that the architect modified the blueprint?,nonisl,60,test,141,
695,List 8,,4,2,9214,,8,,2,At your spouse on the phone you shouldn't yell.,,61,filler,9214,
695,List 8,,4,4,9424,,8,,4,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,62,filler,9424,
695,List 8,,4,,13,long,8,,3,What did the prosecutor wonder whether the judge overruled?,isl,63,test,134,
695,List 8,,4,3,9324,,8,,2,Next week appears that the strikers will be back to work.,,64,filler,9324,
695,List 8,,4,7,9724,,8,,7,I hate missing work.,,65,filler,9724,
695,List 8,,,,,,,5cfff88a6775b90001e484f2,,,,,,,
702,List 7,,0,7,1007,,7,,7,She was the winner.,,1,practice,1007,
702,List 7,,0,1,1001,,7,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
702,List 7,,0,4,1004,,7,,3,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
702,List 7,,0,6,1006,,7,,4,The children were cared for by the adults and the teenagers.,,4,practice,1006,
702,List 7,,0,2,1002,,7,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
702,List 7,,0,5,1005,,7,,2,All the men seem to have all eaten supper.,,6,practice,1005,
702,List 7,,0,3,1003,,7,,1,They consider a teacher of Chris geeky.,,7,practice,1003,
702,List 7,,0,7,1008,,7,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
702,List 7,,0,1,1009,,7,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
702,List 7,,1,7,9722,,7,,7,I like drinking milkshakes.,,10,filler,9722,
702,List 7,,1,,8,short,7,,7,Who wondered whether the reporter plagiarized the article?,isl,11,test,82,
702,List 7,,1,2,9212,,7,,1,To the professor about my grade I talked.,,12,filler,9212,
702,List 7,,1,4,9422,,7,,5,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,13,filler,9422,
702,List 7,,1,,7,short,7,,6,Who thought that the guard intercepted the shipment?,nonisl,14,test,71,
702,List 7,,1,4,9412,,7,,6,"If Kelly might have time, she will do it.",,15,filler,9412,
702,List 7,,1,1,9122,,7,,1,What was that the movers would break feared by the family?,,16,filler,9122,
702,List 7,,1,3,9322,,7,,2,Next week seems that Juan will be in town.,,17,filler,9322,
702,List 7,,1,,6,long,7,,3,What did the detective wonder whether the suspect stole?,isl,18,test,64,
702,List 7,,1,3,9312,,7,,4,William planned himself to write a novel.,,19,filler,9312,
702,List 7,,1,1,9112,,7,,1,The money was stolen the money.,,20,filler,9112,
702,List 7,,1,5,9512,,7,,5,They all have finished and they have all done so efficiently.,,21,filler,9512,
702,List 7,,1,,5,long,7,,7,What did the manager think that the assistant copied?,nonisl,22,test,53,
702,List 7,,1,7,9712,,7,,7,Brittany attempted to touch the porcupine.,,23,filler,9712,
702,List 7,,2,4,9411,,7,,5,"If frankly he's unable to cope, we'll have to replace him.",,24,filler,9411,
702,List 7,,2,7,9721,,7,,7,I hate eating sushi.,,25,filler,9721,
702,List 7,,2,,4,short,7,,7,Who wondered whether the student read the book?,isl,26,test,42,
702,List 7,,2,4,9421,,7,,5,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,27,filler,9421,
702,List 7,,2,3,9311,,7,,4,John tried himself to win.,,28,filler,9311,
702,List 7,,2,,3,short,7,,7,Who thought that the gymnast practiced the routine?,nonisl,29,test,31,
702,List 7,,2,1,9121,,7,,1,Who was that the principal would fire expected by the reporters?,,30,filler,9121,
702,List 7,,2,3,9321,,7,,1,Yesterday seemed that John left.,,31,filler,9321,
702,List 7,,2,,2,long,7,,2,What did the landlord wonder whether the tenant repainted?,isl,32,test,24,
702,List 7,,2,7,9711,,7,,7,Kerry attempted to study physics.,,33,filler,9711,
702,List 7,,2,2,9211,,7,,2,To the neighbors about the noise the old man complained.,,34,filler,9211,
702,List 7,,2,5,9511,,7,,5,They all have left and they have all done so deliberately.,,35,filler,9511,
702,List 7,,2,,1,long,7,,6,What did the waiter think that the chef burned?,nonisl,36,test,13,
702,List 7,,2,1,9111,,7,,1,John was kissed John.,,37,filler,9111,
702,List 7,"This sentence seems like there is an error and the word ""not"" should not be used. It seems as though it is stating the boss wants to give you a raise,  but your colleague did most of the work. In that case then I would tell my boss my colleague deserves the raise and recognition for their hard work.",,,,,,,,,,,,,
702,List 7,,3,5,9514,,7,,5,They all have studied and they have all done so effectively.,,38,filler,9514,
702,List 7,,3,,16,short,7,,6,Who wondered whether the customer ordered the drink?,isl,39,test,162,
702,List 7,,3,1,9124,,7,,1,Who is that the jail must release accepted by few citizens?,,40,filler,9124,
702,List 7,,3,3,9314,,7,,4,Patricia agreed herself to host the party.,,41,filler,9314,
702,List 7,,3,,15,short,7,,6,Who thought that the patient contracted the disease?,nonisl,42,test,151,
702,List 7,,3,4,9414,,7,,3,"If frankly you continue to argue, the boss will fire you.",,43,filler,9414,
702,List 7,,3,1,9114,,7,,1,Tommy was punished Tommy.,,44,filler,9114,
702,List 7,,3,7,9714,,7,,7,Tommy attempted to take a picture.,,45,filler,9714,
702,List 7,,3,,14,long,7,,2,What did the carpenter wonder whether the architect modified?,isl,46,test,144,
702,List 7,,3,2,9214,,7,,1,At your spouse on the phone you shouldn't yell.,,47,filler,9214,
702,List 7,,3,4,9424,,7,,4,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,48,filler,9424,
702,List 7,,3,,13,long,7,,6,What did the prosecutor think that the judge overruled?,nonisl,49,test,133,
702,List 7,,3,3,9324,,7,,5,Next week appears that the strikers will be back to work.,,50,filler,9324,
702,List 7,,3,7,9724,,7,,7,I hate missing work.,,51,filler,9724,
702,List 7,,4,4,9423,,7,,5,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,52,filler,9423,
702,List 7,,4,,12,short,7,,5,Who wondered whether the politician ignored the recommendation?,isl,53,test,122,
702,List 7,,4,7,9723,,7,,7,I like taking vacations.,,54,filler,9723,
702,List 7,,4,2,9213,,7,,1,With the generals about a new approach the President talked.,,55,filler,9213,
702,List 7,,4,3,9323,,7,,5,Tomorrow seems that there will be a hurricane.,,56,filler,9323,
702,List 7,,4,,11,short,7,,6,Who thought that the babysitter washed the bottle?,nonisl,57,test,111,
702,List 7,,4,7,9713,,7,,7,Vivian attempted to write stories.,,58,filler,9713,
702,List 7,,4,4,9413,,7,,4,"If Grace probably passes the class, she will graduate on time.",,59,filler,9413,
702,List 7,,4,3,9313,,7,,5,Linda remembered herself to pick-up the dry cleaning.,,60,filler,9313,
702,List 7,,4,,10,long,7,,4,What did the nurse wonder whether the doctor prescribed?,isl,61,test,104,
702,List 7,,4,1,9113,,7,,1,The hedges were trimmed the hedges.,,62,filler,9113,
702,List 7,,4,,9,long,7,,6,What did the soldier think that the general ordered?,nonisl,63,test,93,
702,List 7,,4,1,9123,,7,,1,Who was that Martians kidnapped believed by no one?,,64,filler,9123,
702,List 7,,4,5,9513,,7,,4,They all have helped and they have all done so generously.,,65,filler,9513,
702,List 7,,,,,,,666c5d5bbd4dacb93a7bad1d,,,,,,,
686,List 7,,0,7,1007,,7,,5,She was the winner.,,1,practice,1007,
686,List 7,,0,1,1001,,7,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
686,List 7,,0,4,1004,,7,,4,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
686,List 7,,0,6,1006,,7,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
686,List 7,,0,2,1002,,7,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
686,List 7,,0,5,1005,,7,,7,All the men seem to have all eaten supper.,,6,practice,1005,
686,List 7,,0,3,1003,,7,,7,They consider a teacher of Chris geeky.,,7,practice,1003,
686,List 7,,0,7,1008,,7,,6,It seems to me that Robert can't be trusted.,,8,practice,1008,
686,List 7,,0,1,1009,,7,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
686,List 7,,1,7,9722,,7,,6,I like drinking milkshakes.,,10,filler,9722,
686,List 7,,1,,8,short,7,,3,Who wondered whether the reporter plagiarized the article?,isl,11,test,82,
686,List 7,,1,2,9212,,7,,2,To the professor about my grade I talked.,,12,filler,9212,
686,List 7,,1,4,9422,,7,,5,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,13,filler,9422,
686,List 7,,1,,7,short,7,,5,Who thought that the guard intercepted the shipment?,nonisl,14,test,71,
686,List 7,,1,4,9412,,7,,6,"If Kelly might have time, she will do it.",,15,filler,9412,
