workerid,proliferate.condition,attention_response,block_number,expected_rating,item_number,length,list_number,prolific_id,response,sentence_text,stru_type,trial_sequence_total,type,unique_id,error
1113,List 6,,3,4,9413,,6,,4,"If Grace probably passes the class, she will graduate on time.",,45,filler,9413,
1113,List 6,,3,3,9313,,6,,4,Linda remembered herself to pick-up the dry cleaning.,,46,filler,9313,
1113,List 6,,3,,10,long,6,,7,What did the nurse think that the doctor prescribed?,nonisl,47,test,103,
1113,List 6,,3,1,9113,,6,,3,The hedges were trimmed the hedges.,,48,filler,9113,
1113,List 6,,3,,9,short,6,,6,Who wondered why the general ordered the mission?,isl,49,test,92,
1113,List 6,,3,1,9123,,6,,1,Who was that Martians kidnapped believed by no one?,,50,filler,9123,
1113,List 6,,3,5,9513,,6,,4,They all have helped and they have all done so generously.,,51,filler,9513,
1113,List 6,,4,7,9722,,6,,7,I like drinking milkshakes.,,52,filler,9722,
1113,List 6,,4,,8,short,6,,7,Who thought that the reporter plagiarized the article?,nonisl,53,test,81,
1113,List 6,,4,2,9212,,6,,3,To the professor about my grade I talked.,,54,filler,9212,
1113,List 6,,4,4,9422,,6,,5,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,55,filler,9422,
1113,List 6,,4,,7,long,6,,2,What did the smuggler wonder why the guard intercepted?,isl,56,test,74,
1113,List 6,,4,4,9412,,6,,4,"If Kelly might have time, she will do it.",,57,filler,9412,
1113,List 6,,4,1,9122,,6,,1,What was that the movers would break feared by the family?,,58,filler,9122,
1113,List 6,,4,3,9322,,6,,3,Next week seems that Juan will be in town.,,59,filler,9322,
1113,List 6,,4,,6,long,6,,7,What did the detective think that the suspect stole?,nonisl,60,test,63,
1113,List 6,,4,3,9312,,6,,3,William planned himself to write a novel.,,61,filler,9312,
1113,List 6,,4,1,9112,,6,,4,The money was stolen the money.,,62,filler,9112,
1113,List 6,,4,5,9512,,6,,5,They all have finished and they have all done so efficiently.,,63,filler,9512,
1113,List 6,,4,,5,short,6,,6,Who wondered why the assistant copied the file?,isl,64,test,52,
1113,List 6,,4,7,9712,,6,,7,Brittany attempted to touch the porcupine.,,65,filler,9712,
1113,List 6,,,,,,,669e00bdd09e6be3ddcaf76e,,,,,,,
1112,List 4,,0,7,1007,,4,,7,She was the winner.,,1,practice,1007,
1112,List 4,,0,1,1001,,4,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
1112,List 4,,0,4,1004,,4,,3,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1112,List 4,,0,6,1006,,4,,6,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1112,List 4,,0,2,1002,,4,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1112,List 4,,0,5,1005,,4,,2,All the men seem to have all eaten supper.,,6,practice,1005,
1112,List 4,,0,3,1003,,4,,1,They consider a teacher of Chris geeky.,,7,practice,1003,
1112,List 4,,0,7,1008,,4,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1112,List 4,,0,1,1009,,4,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
1112,List 4,,1,7,9724,,4,,7,I hate missing work.,,10,filler,9724,
1112,List 4,,1,3,9324,,4,,4,Next week appears that the strikers will be back to work.,,11,filler,9324,
1112,List 4,,1,,13,long,4,,1,What did the prosecutor wonder why the judge overruled?,isl,12,test,134,
1112,List 4,,1,4,9424,,4,,4,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,13,filler,9424,
1112,List 4,,1,2,9214,,4,,1,At your spouse on the phone you shouldn't yell.,,14,filler,9214,
1112,List 4,,1,,14,short,4,,5,Who thought that the architect modified the blueprint?,nonisl,15,test,141,
1112,List 4,,1,7,9714,,4,,7,Tommy attempted to take a picture.,,16,filler,9714,
1112,List 4,,1,1,9114,,4,,1,Tommy was punished Tommy.,,17,filler,9114,
1112,List 4,,1,4,9414,,4,,2,"If frankly you continue to argue, the boss will fire you.",,18,filler,9414,
1112,List 4,,1,,15,short,4,,7,Who wondered why the patient contracted the disease?,isl,19,test,152,
1112,List 4,,1,3,9314,,4,,2,Patricia agreed herself to host the party.,,20,filler,9314,
1112,List 4,,1,1,9124,,4,,1,Who is that the jail must release accepted by few citizens?,,21,filler,9124,
1112,List 4,,1,,16,long,4,,7,What did the bartender think that the customer ordered?,nonisl,22,test,163,
1112,List 4,,1,5,9514,,4,,5,They all have studied and they have all done so effectively.,,23,filler,9514,
1112,List 4,,2,1,9111,,4,,1,John was kissed John.,,24,filler,9111,
1112,List 4,,2,,1,long,4,,2,What did the waiter wonder why the chef burned?,isl,25,test,14,
1112,List 4,,2,5,9511,,4,,2,They all have left and they have all done so deliberately.,,26,filler,9511,
1112,List 4,,2,2,9211,,4,,1,To the neighbors about the noise the old man complained.,,27,filler,9211,
1112,List 4,,2,7,9711,,4,,7,Kerry attempted to study physics.,,28,filler,9711,
1112,List 4,,2,,2,short,4,,7,Who thought that the tenant repainted the room?,nonisl,29,test,21,
1112,List 4,,2,3,9321,,4,,2,Yesterday seemed that John left.,,30,filler,9321,
1112,List 4,,2,1,9121,,4,,1,Who was that the principal would fire expected by the reporters?,,31,filler,9121,
1112,List 4,,2,,3,short,4,,7,Who wondered why the gymnast practiced the routine?,isl,32,test,32,
1112,List 4,,2,3,9311,,4,,1,John tried himself to win.,,33,filler,9311,
1112,List 4,,2,4,9421,,4,,2,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,34,filler,9421,
1112,List 4,,2,,4,long,4,,7,What did the teacher think that the student read?,nonisl,35,test,43,
1112,List 4,,2,7,9721,,4,,7,I hate eating sushi.,,36,filler,9721,
1112,List 4,,2,4,9411,,4,,2,"If frankly he's unable to cope, we'll have to replace him.",,37,filler,9411,
1112,List 4,"I would ask why I'm getting the raise and not my colleague. If my boss just really liked what I did, or if my colleague is already at a higher level and I'm being promoted up to that same level, that might be fine. But if my boss thinks I did all the work or something, that's not right. I would make sure my colleague gets the credit they deserve.",,,,,,,,,,,,,
1112,List 4,,3,7,9712,,4,,7,Brittany attempted to touch the porcupine.,,38,filler,9712,
1112,List 4,,3,,5,long,4,,2,What did the manager wonder why the assistant copied?,isl,39,test,54,
1112,List 4,,3,5,9512,,4,,2,They all have finished and they have all done so efficiently.,,40,filler,9512,
1112,List 4,,3,1,9112,,4,,1,The money was stolen the money.,,41,filler,9112,
1112,List 4,,3,3,9312,,4,,1,William planned himself to write a novel.,,42,filler,9312,
1112,List 4,,3,,6,short,4,,7,Who thought that the suspect stole the necklace?,nonisl,43,test,61,
1112,List 4,,3,3,9322,,4,,2,Next week seems that Juan will be in town.,,44,filler,9322,
1112,List 4,,3,1,9122,,4,,1,What was that the movers would break feared by the family?,,45,filler,9122,
1112,List 4,,3,4,9412,,4,,2,"If Kelly might have time, she will do it.",,46,filler,9412,
1112,List 4,,3,,7,short,4,,7,Who wondered why the guard intercepted the shipment?,isl,47,test,72,
1112,List 4,,3,4,9422,,4,,2,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,48,filler,9422,
1112,List 4,,3,2,9212,,4,,1,To the professor about my grade I talked.,,49,filler,9212,
1112,List 4,,3,,8,long,4,,7,What did the editor think that the reporter plagiarized?,nonisl,50,test,83,
1112,List 4,,3,7,9722,,4,,7,I like drinking milkshakes.,,51,filler,9722,
1112,List 4,,4,5,9513,,4,,4,They all have helped and they have all done so generously.,,52,filler,9513,
1112,List 4,,4,1,9123,,4,,1,Who was that Martians kidnapped believed by no one?,,53,filler,9123,
1112,List 4,,4,,9,long,4,,5,What did the soldier wonder why the general ordered?,isl,54,test,94,
1112,List 4,,4,1,9113,,4,,1,The hedges were trimmed the hedges.,,55,filler,9113,
1112,List 4,,4,,10,short,4,,7,Who thought that the doctor prescribed the medicine?,nonisl,56,test,101,
1112,List 4,,4,3,9313,,4,,1,Linda remembered herself to pick-up the dry cleaning.,,57,filler,9313,
1112,List 4,,4,4,9413,,4,,1,"If Grace probably passes the class, she will graduate on time.",,58,filler,9413,
1112,List 4,,4,7,9713,,4,,7,Vivian attempted to write stories.,,59,filler,9713,
1112,List 4,,4,,11,short,4,,7,Who wondered why the babysitter washed the bottle?,isl,60,test,112,
1112,List 4,,4,3,9323,,4,,2,Tomorrow seems that there will be a hurricane.,,61,filler,9323,
1112,List 4,,4,2,9213,,4,,1,With the generals about a new approach the President talked.,,62,filler,9213,
1112,List 4,,4,7,9723,,4,,7,I like taking vacations.,,63,filler,9723,
1112,List 4,,4,,12,long,4,,7,What did the scientist think that the politician ignored?,nonisl,64,test,123,
1112,List 4,,4,4,9423,,4,,2,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,65,filler,9423,
1112,List 4,,,,,,,663e94159f97231ad74aeaf9,,,,,,,
1121,List 4,,0,7,1007,,4,,6,She was the winner.,,1,practice,1007,
1121,List 4,,0,1,1001,,4,,3,"Promise to wash, Neal did the car.",,2,practice,1001,
1121,List 4,,0,4,1004,,4,,5,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1121,List 4,,0,6,1006,,4,,3,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1121,List 4,,0,2,1002,,4,,5,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1121,List 4,,0,5,1005,,4,,6,All the men seem to have all eaten supper.,,6,practice,1005,
1121,List 4,,0,3,1003,,4,,5,They consider a teacher of Chris geeky.,,7,practice,1003,
1121,List 4,,0,7,1008,,4,,4,It seems to me that Robert can't be trusted.,,8,practice,1008,
1121,List 4,,0,1,1009,,4,,4,There might mice seem to be in the cupboard.,,9,practice,1009,
1121,List 4,,1,7,9724,,4,,5,I hate missing work.,,10,filler,9724,
1121,List 4,,1,3,9324,,4,,2,Next week appears that the strikers will be back to work.,,11,filler,9324,
1121,List 4,,1,,13,long,4,,3,What did the prosecutor wonder why the judge overruled?,isl,12,test,134,
1121,List 4,,1,4,9424,,4,,5,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,13,filler,9424,
1121,List 4,,1,2,9214,,4,,4,At your spouse on the phone you shouldn't yell.,,14,filler,9214,
1121,List 4,,1,,14,short,4,,5,Who thought that the architect modified the blueprint?,nonisl,15,test,141,
1121,List 4,,1,7,9714,,4,,6,Tommy attempted to take a picture.,,16,filler,9714,
1121,List 4,,1,1,9114,,4,,6,Tommy was punished Tommy.,,17,filler,9114,
1121,List 4,,1,4,9414,,4,,5,"If frankly you continue to argue, the boss will fire you.",,18,filler,9414,
1121,List 4,,1,,15,short,4,,5,Who wondered why the patient contracted the disease?,isl,19,test,152,
1121,List 4,,1,3,9314,,4,,6,Patricia agreed herself to host the party.,,20,filler,9314,
1121,List 4,,1,1,9124,,4,,4,Who is that the jail must release accepted by few citizens?,,21,filler,9124,
1121,List 4,,1,,16,long,4,,3,What did the bartender think that the customer ordered?,nonisl,22,test,163,
1121,List 4,,1,5,9514,,4,,5,They all have studied and they have all done so effectively.,,23,filler,9514,
1121,List 4,,2,1,9111,,4,,3,John was kissed John.,,24,filler,9111,
1121,List 4,,2,,1,long,4,,4,What did the waiter wonder why the chef burned?,isl,25,test,14,
1121,List 4,,2,5,9511,,4,,5,They all have left and they have all done so deliberately.,,26,filler,9511,
1121,List 4,,2,2,9211,,4,,3,To the neighbors about the noise the old man complained.,,27,filler,9211,
1121,List 4,,2,7,9711,,4,,6,Kerry attempted to study physics.,,28,filler,9711,
1121,List 4,,2,,2,short,4,,4,Who thought that the tenant repainted the room?,nonisl,29,test,21,
1121,List 4,,2,3,9321,,4,,1,Yesterday seemed that John left.,,30,filler,9321,
1121,List 4,,2,1,9121,,4,,3,Who was that the principal would fire expected by the reporters?,,31,filler,9121,
1121,List 4,,2,,3,short,4,,5,Who wondered why the gymnast practiced the routine?,isl,32,test,32,
1121,List 4,,2,3,9311,,4,,4,John tried himself to win.,,33,filler,9311,
1121,List 4,,2,4,9421,,4,,3,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,34,filler,9421,
1121,List 4,,2,,4,long,4,,5,What did the teacher think that the student read?,nonisl,35,test,43,
1121,List 4,,2,7,9721,,4,,4,I hate eating sushi.,,36,filler,9721,
1121,List 4,,2,4,9411,,4,,3,"If frankly he's unable to cope, we'll have to replace him.",,37,filler,9411,
1121,List 4,Take the raise,,,,,,,,,,,,,
1121,List 4,,3,7,9712,,4,,5,Brittany attempted to touch the porcupine.,,38,filler,9712,
1121,List 4,,3,,5,long,4,,3,What did the manager wonder why the assistant copied?,isl,39,test,54,
1121,List 4,,3,5,9512,,4,,3,They all have finished and they have all done so efficiently.,,40,filler,9512,
1121,List 4,,3,1,9112,,4,,4,The money was stolen the money.,,41,filler,9112,
1121,List 4,,3,3,9312,,4,,2,William planned himself to write a novel.,,42,filler,9312,
1121,List 4,,3,,6,short,4,,5,Who thought that the suspect stole the necklace?,nonisl,43,test,61,
1121,List 4,,3,3,9322,,4,,4,Next week seems that Juan will be in town.,,44,filler,9322,
1121,List 4,,3,1,9122,,4,,3,What was that the movers would break feared by the family?,,45,filler,9122,
1121,List 4,,3,4,9412,,4,,2,"If Kelly might have time, she will do it.",,46,filler,9412,
1121,List 4,,3,,7,short,4,,5,Who wondered why the guard intercepted the shipment?,isl,47,test,72,
1121,List 4,,3,4,9422,,4,,4,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,48,filler,9422,
1121,List 4,,3,2,9212,,4,,3,To the professor about my grade I talked.,,49,filler,9212,
1121,List 4,,3,,8,long,4,,2,What did the editor think that the reporter plagiarized?,nonisl,50,test,83,
1121,List 4,,3,7,9722,,4,,5,I like drinking milkshakes.,,51,filler,9722,
1121,List 4,,4,5,9513,,4,,4,They all have helped and they have all done so generously.,,52,filler,9513,
1121,List 4,,4,1,9123,,4,,3,Who was that Martians kidnapped believed by no one?,,53,filler,9123,
1121,List 4,,4,,9,long,4,,3,What did the soldier wonder why the general ordered?,isl,54,test,94,
1121,List 4,,4,1,9113,,4,,5,The hedges were trimmed the hedges.,,55,filler,9113,
1121,List 4,,4,,10,short,4,,4,Who thought that the doctor prescribed the medicine?,nonisl,56,test,101,
1121,List 4,,4,3,9313,,4,,6,Linda remembered herself to pick-up the dry cleaning.,,57,filler,9313,
1121,List 4,,4,4,9413,,4,,3,"If Grace probably passes the class, she will graduate on time.",,58,filler,9413,
1121,List 4,,4,7,9713,,4,,4,Vivian attempted to write stories.,,59,filler,9713,
1121,List 4,,4,,11,short,4,,3,Who wondered why the babysitter washed the bottle?,isl,60,test,112,
1121,List 4,,4,3,9323,,4,,3,Tomorrow seems that there will be a hurricane.,,61,filler,9323,
1121,List 4,,4,2,9213,,4,,4,With the generals about a new approach the President talked.,,62,filler,9213,
1121,List 4,,4,7,9723,,4,,3,I like taking vacations.,,63,filler,9723,
1121,List 4,,4,,12,long,4,,4,What did the scientist think that the politician ignored?,nonisl,64,test,123,
1121,List 4,,4,4,9423,,4,,5,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,65,filler,9423,
1121,List 4,,,,,,,668d7b0205ea321cfeec210e,,,,,,,
1104,List 4,,0,7,1007,,4,,7,She was the winner.,,1,practice,1007,
1104,List 4,,0,1,1001,,4,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
1104,List 4,,0,4,1004,,4,,6,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1104,List 4,,0,6,1006,,4,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1104,List 4,,0,2,1002,,4,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1104,List 4,,0,5,1005,,4,,1,All the men seem to have all eaten supper.,,6,practice,1005,
1104,List 4,,0,3,1003,,4,,1,They consider a teacher of Chris geeky.,,7,practice,1003,
1104,List 4,,0,7,1008,,4,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1104,List 4,,0,1,1009,,4,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
1104,List 4,,1,7,9724,,4,,7,I hate missing work.,,10,filler,9724,
1104,List 4,,1,3,9324,,4,,5,Next week appears that the strikers will be back to work.,,11,filler,9324,
1104,List 4,,1,,13,long,4,,1,What did the prosecutor wonder why the judge overruled?,isl,12,test,134,
1104,List 4,,1,4,9424,,4,,1,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,13,filler,9424,
1104,List 4,,1,2,9214,,4,,1,At your spouse on the phone you shouldn't yell.,,14,filler,9214,
1104,List 4,,1,,14,short,4,,7,Who thought that the architect modified the blueprint?,nonisl,15,test,141,
1104,List 4,,1,7,9714,,4,,7,Tommy attempted to take a picture.,,16,filler,9714,
1104,List 4,,1,1,9114,,4,,1,Tommy was punished Tommy.,,17,filler,9114,
1104,List 4,,1,4,9414,,4,,7,"If frankly you continue to argue, the boss will fire you.",,18,filler,9414,
1104,List 4,,1,,15,short,4,,7,Who wondered why the patient contracted the disease?,isl,19,test,152,
1104,List 4,,1,3,9314,,4,,1,Patricia agreed herself to host the party.,,20,filler,9314,
1104,List 4,,1,1,9124,,4,,1,Who is that the jail must release accepted by few citizens?,,21,filler,9124,
1104,List 4,,1,,16,long,4,,1,What did the bartender think that the customer ordered?,nonisl,22,test,163,
1104,List 4,,1,5,9514,,4,,1,They all have studied and they have all done so effectively.,,23,filler,9514,
1104,List 4,,2,1,9111,,4,,1,John was kissed John.,,24,filler,9111,
1104,List 4,,2,,1,long,4,,1,What did the waiter wonder why the chef burned?,isl,25,test,14,
1104,List 4,,2,5,9511,,4,,7,They all have left and they have all done so deliberately.,,26,filler,9511,
1104,List 4,,2,2,9211,,4,,1,To the neighbors about the noise the old man complained.,,27,filler,9211,
1104,List 4,,2,7,9711,,4,,7,Kerry attempted to study physics.,,28,filler,9711,
1104,List 4,,2,,2,short,4,,7,Who thought that the tenant repainted the room?,nonisl,29,test,21,
1104,List 4,,2,3,9321,,4,,1,Yesterday seemed that John left.,,30,filler,9321,
1104,List 4,,2,1,9121,,4,,1,Who was that the principal would fire expected by the reporters?,,31,filler,9121,
1104,List 4,,2,,3,short,4,,7,Who wondered why the gymnast practiced the routine?,isl,32,test,32,
1104,List 4,,2,3,9311,,4,,7,John tried himself to win.,,33,filler,9311,
1104,List 4,,2,4,9421,,4,,7,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,34,filler,9421,
1104,List 4,,2,,4,long,4,,7,What did the teacher think that the student read?,nonisl,35,test,43,
1104,List 4,,2,7,9721,,4,,7,I hate eating sushi.,,36,filler,9721,
1104,List 4,,2,4,9411,,4,,1,"If frankly he's unable to cope, we'll have to replace him.",,37,filler,9411,
1104,List 4,"accept it
",,,,,,,,,,,,,
1104,List 4,,3,7,9712,,4,,7,Brittany attempted to touch the porcupine.,,38,filler,9712,
1104,List 4,,3,,5,long,4,,1,What did the manager wonder why the assistant copied?,isl,39,test,54,
1104,List 4,,3,5,9512,,4,,1,They all have finished and they have all done so efficiently.,,40,filler,9512,
1104,List 4,,3,1,9112,,4,,1,The money was stolen the money.,,41,filler,9112,
1104,List 4,,3,3,9312,,4,,1,William planned himself to write a novel.,,42,filler,9312,
1104,List 4,,3,,6,short,4,,7,Who thought that the suspect stole the necklace?,nonisl,43,test,61,
1104,List 4,,3,3,9322,,4,,7,Next week seems that Juan will be in town.,,44,filler,9322,
1104,List 4,,3,1,9122,,4,,1,What was that the movers would break feared by the family?,,45,filler,9122,
1104,List 4,,3,4,9412,,4,,1,"If Kelly might have time, she will do it.",,46,filler,9412,
1104,List 4,,3,,7,short,4,,7,Who wondered why the guard intercepted the shipment?,isl,47,test,72,
1104,List 4,,3,4,9422,,4,,7,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,48,filler,9422,
1104,List 4,,3,2,9212,,4,,1,To the professor about my grade I talked.,,49,filler,9212,
1104,List 4,,3,,8,long,4,,1,What did the editor think that the reporter plagiarized?,nonisl,50,test,83,
1104,List 4,,3,7,9722,,4,,7,I like drinking milkshakes.,,51,filler,9722,
1104,List 4,,4,5,9513,,4,,1,They all have helped and they have all done so generously.,,52,filler,9513,
1104,List 4,,4,1,9123,,4,,1,Who was that Martians kidnapped believed by no one?,,53,filler,9123,
1104,List 4,,4,,9,long,4,,1,What did the soldier wonder why the general ordered?,isl,54,test,94,
1104,List 4,,4,1,9113,,4,,1,The hedges were trimmed the hedges.,,55,filler,9113,
1104,List 4,,4,,10,short,4,,7,Who thought that the doctor prescribed the medicine?,nonisl,56,test,101,
1104,List 4,,4,3,9313,,4,,1,Linda remembered herself to pick-up the dry cleaning.,,57,filler,9313,
1104,List 4,,4,4,9413,,4,,1,"If Grace probably passes the class, she will graduate on time.",,58,filler,9413,
1104,List 4,,4,7,9713,,4,,7,Vivian attempted to write stories.,,59,filler,9713,
1104,List 4,,4,,11,short,4,,7,Who wondered why the babysitter washed the bottle?,isl,60,test,112,
1104,List 4,,4,3,9323,,4,,1,Tomorrow seems that there will be a hurricane.,,61,filler,9323,
1104,List 4,,4,2,9213,,4,,1,With the generals about a new approach the President talked.,,62,filler,9213,
1104,List 4,,4,7,9723,,4,,7,I like taking vacations.,,63,filler,9723,
1104,List 4,,4,,12,long,4,,7,What did the scientist think that the politician ignored?,nonisl,64,test,123,
1104,List 4,,4,4,9423,,4,,7,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,65,filler,9423,
1104,List 4,,,,,,,66b2727378b29fdc4bac441b,,,,,,,
1103,List 3,,0,7,1007,,3,,5,She was the winner.,,1,practice,1007,
1103,List 3,,0,1,1001,,3,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
1103,List 3,,0,4,1004,,3,,3,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1103,List 3,,0,6,1006,,3,,4,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1103,List 3,,0,2,1002,,3,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1103,List 3,,0,5,1005,,3,,3,All the men seem to have all eaten supper.,,6,practice,1005,
1103,List 3,,0,3,1003,,3,,2,They consider a teacher of Chris geeky.,,7,practice,1003,
1103,List 3,,0,7,1008,,3,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1103,List 3,,0,1,1009,,3,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
1103,List 3,,1,5,9513,,3,,6,They all have helped and they have all done so generously.,,10,filler,9513,
1103,List 3,,1,1,9123,,3,,1,Who was that Martians kidnapped believed by no one?,,11,filler,9123,
1103,List 3,,1,,9,long,3,,7,What did the soldier think that the general ordered?,nonisl,12,test,93,
1103,List 3,,1,1,9113,,3,,1,The hedges were trimmed the hedges.,,13,filler,9113,
1103,List 3,,1,,10,long,3,,1,What did the nurse wonder why the doctor prescribed?,isl,14,test,104,
1103,List 3,,1,3,9313,,3,,4,Linda remembered herself to pick-up the dry cleaning.,,15,filler,9313,
1103,List 3,,1,4,9413,,3,,1,"If Grace probably passes the class, she will graduate on time.",,16,filler,9413,
1103,List 3,,1,7,9713,,3,,7,Vivian attempted to write stories.,,17,filler,9713,
1103,List 3,,1,,11,short,3,,5,Who thought that the babysitter washed the bottle?,nonisl,18,test,111,
1103,List 3,,1,3,9323,,3,,1,Tomorrow seems that there will be a hurricane.,,19,filler,9323,
1103,List 3,,1,2,9213,,3,,1,With the generals about a new approach the President talked.,,20,filler,9213,
1103,List 3,,1,7,9723,,3,,7,I like taking vacations.,,21,filler,9723,
1103,List 3,,1,,12,short,3,,6,Who wondered why the politician ignored the recommendation?,isl,22,test,122,
1103,List 3,,1,4,9423,,3,,6,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,23,filler,9423,
1103,List 3,,2,7,9724,,3,,7,I hate missing work.,,24,filler,9724,
1103,List 3,,2,3,9324,,3,,3,Next week appears that the strikers will be back to work.,,25,filler,9324,
1103,List 3,,2,,13,long,3,,6,What did the prosecutor think that the judge overruled?,nonisl,26,test,133,
1103,List 3,,2,4,9424,,3,,3,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,27,filler,9424,
1103,List 3,,2,2,9214,,3,,1,At your spouse on the phone you shouldn't yell.,,28,filler,9214,
1103,List 3,,2,,14,long,3,,2,What did the carpenter wonder why the architect modified?,isl,29,test,144,
1103,List 3,,2,7,9714,,3,,7,Tommy attempted to take a picture.,,30,filler,9714,
1103,List 3,,2,1,9114,,3,,1,Tommy was punished Tommy.,,31,filler,9114,
1103,List 3,,2,4,9414,,3,,2,"If frankly you continue to argue, the boss will fire you.",,32,filler,9414,
1103,List 3,,2,,15,short,3,,7,Who thought that the patient contracted the disease?,nonisl,33,test,151,
1103,List 3,,2,3,9314,,3,,2,Patricia agreed herself to host the party.,,34,filler,9314,
1103,List 3,,2,1,9124,,3,,2,Who is that the jail must release accepted by few citizens?,,35,filler,9124,
1103,List 3,,2,,16,short,3,,6,Who wondered why the customer ordered the drink?,isl,36,test,162,
1103,List 3,,2,5,9514,,3,,6,They all have studied and they have all done so effectively.,,37,filler,9514,
1103,List 3,Admit the colleague did the work.,,,,,,,,,,,,,
1103,List 3,,3,1,9111,,3,,1,John was kissed John.,,38,filler,9111,
1103,List 3,,3,,1,long,3,,6,What did the waiter think that the chef burned?,nonisl,39,test,13,
1103,List 3,,3,5,9511,,3,,5,They all have left and they have all done so deliberately.,,40,filler,9511,
1103,List 3,,3,2,9211,,3,,1,To the neighbors about the noise the old man complained.,,41,filler,9211,
1103,List 3,,3,7,9711,,3,,7,Kerry attempted to study physics.,,42,filler,9711,
1103,List 3,,3,,2,long,3,,2,What did the landlord wonder why the tenant repainted?,isl,43,test,24,
1103,List 3,,3,3,9321,,3,,2,Yesterday seemed that John left.,,44,filler,9321,
1103,List 3,,3,1,9121,,3,,2,Who was that the principal would fire expected by the reporters?,,45,filler,9121,
1103,List 3,,3,,3,short,3,,7,Who thought that the gymnast practiced the routine?,nonisl,46,test,31,
1103,List 3,,3,3,9311,,3,,3,John tried himself to win.,,47,filler,9311,
1103,List 3,,3,4,9421,,3,,2,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,48,filler,9421,
1103,List 3,,3,,4,short,3,,6,Who wondered why the student read the book?,isl,49,test,42,
1103,List 3,,3,7,9721,,3,,7,I hate eating sushi.,,50,filler,9721,
1103,List 3,,3,4,9411,,3,,4,"If frankly he's unable to cope, we'll have to replace him.",,51,filler,9411,
1103,List 3,,4,7,9712,,3,,7,Brittany attempted to touch the porcupine.,,52,filler,9712,
1103,List 3,,4,,5,long,3,,6,What did the manager think that the assistant copied?,nonisl,53,test,53,
1103,List 3,,4,5,9512,,3,,6,They all have finished and they have all done so efficiently.,,54,filler,9512,
1103,List 3,,4,1,9112,,3,,1,The money was stolen the money.,,55,filler,9112,
1103,List 3,,4,3,9312,,3,,4,William planned himself to write a novel.,,56,filler,9312,
1103,List 3,,4,,6,long,3,,3,What did the detective wonder why the suspect stole?,isl,57,test,64,
1103,List 3,,4,3,9322,,3,,4,Next week seems that Juan will be in town.,,58,filler,9322,
1103,List 3,,4,1,9122,,3,,2,What was that the movers would break feared by the family?,,59,filler,9122,
1103,List 3,,4,4,9412,,3,,3,"If Kelly might have time, she will do it.",,60,filler,9412,
1103,List 3,,4,,7,short,3,,6,Who thought that the guard intercepted the shipment?,nonisl,61,test,71,
1103,List 3,,4,4,9422,,3,,3,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,62,filler,9422,
1103,List 3,,4,2,9212,,3,,1,To the professor about my grade I talked.,,63,filler,9212,
1103,List 3,,4,,8,short,3,,7,Who wondered why the reporter plagiarized the article?,isl,64,test,82,
1103,List 3,,4,7,9722,,3,,7,I like drinking milkshakes.,,65,filler,9722,
