workerid,proliferate.condition,block_number,expected_rating,item_number,length,list_number,prolific_id,response,sentence_text,stru_type,trial_sequence_total,type,unique_id,error
2783,List 3,3,,1,long,3,,6,What did the waiter claim that the chef burned?,nonisl,39,test,13,
2783,List 3,3,5,9511,,3,,6,They all have left and they have all done so deliberately.,,40,filler,9511,
2783,List 3,3,2,9211,,3,,4,To the neighbors about the noise the old man complained.,,41,filler,9211,
2783,List 3,3,7,9711,,3,,7,Kerry attempted to study physics.,,42,filler,9711,
2783,List 3,3,,2,long,3,,5,What did the landlord make the claim that the tenant repainted?,isl,43,test,24,
2783,List 3,3,3,9321,,3,,3,Yesterday seemed that John left.,,44,filler,9321,
2783,List 3,3,1,9121,,3,,3,Who was that the principal would fire expected by the reporters?,,45,filler,9121,
2783,List 3,3,,3,short,3,,6,Who claimed that the gymnast practiced the routine?,nonisl,46,test,31,
2783,List 3,3,3,9311,,3,,4,John tried himself to win.,,47,filler,9311,
2783,List 3,3,4,9421,,3,,5,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,48,filler,9421,
2783,List 3,3,,4,short,3,,7,Who made the claim that the student read the book?,isl,49,test,42,
2783,List 3,3,7,9721,,3,,7,I hate eating sushi.,,50,filler,9721,
2783,List 3,3,4,9411,,3,,5,"If frankly he's unable to cope, we'll have to replace him.",,51,filler,9411,
2783,List 3,4,7,9712,,3,,7,Brittany attempted to touch the porcupine.,,52,filler,9712,
2783,List 3,4,,5,long,3,,6,What did the manager claim that the assistant copied?,nonisl,53,test,53,
2783,List 3,4,5,9512,,3,,6,They all have finished and they have all done so efficiently.,,54,filler,9512,
2783,List 3,4,1,9112,,3,,5,The money was stolen the money.,,55,filler,9112,
2783,List 3,4,3,9312,,3,,4,William planned himself to write a novel.,,56,filler,9312,
2783,List 3,4,,6,long,3,,6,What did the detective make the claim that the suspect stole?,isl,57,test,64,
2783,List 3,4,3,9322,,3,,6,Next week seems that Juan will be in town.,,58,filler,9322,
2783,List 3,4,1,9122,,3,,4,What was that the movers would break feared by the family?,,59,filler,9122,
2783,List 3,4,4,9412,,3,,4,"If Kelly might have time, she will do it.",,60,filler,9412,
2783,List 3,4,,7,short,3,,7,Who claimed that the police intercepted the shipment?,nonisl,61,test,71,
2783,List 3,4,4,9422,,3,,4,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,62,filler,9422,
2783,List 3,4,2,9212,,3,,2,To the professor about my grade I talked.,,63,filler,9212,
2783,List 3,4,,8,short,3,,6,Who made the claim that the reporter plagiarized the article?,isl,64,test,82,
2783,List 3,4,7,9722,,3,,7,I like drinking milkshakes.,,65,filler,9722,
2783,List 3,,,,,,6419cfe35db47397bee1b0e1,,,,,,,
2981,List 3,0,7,1007,,3,,7,She was the winner.,,1,practice,1007,
2981,List 3,0,1,1001,,3,,5,"Promise to wash, Neal did the car.",,2,practice,1001,
2981,List 3,0,4,1004,,3,,6,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
2981,List 3,0,6,1006,,3,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
2981,List 3,0,2,1002,,3,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
2981,List 3,0,5,1005,,3,,7,All the men seem to have all eaten supper.,,6,practice,1005,
2981,List 3,0,3,1003,,3,,6,They consider a teacher of Chris geeky.,,7,practice,1003,
2981,List 3,0,7,1008,,3,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
2981,List 3,0,1,1009,,3,,3,There might mice seem to be in the cupboard.,,9,practice,1009,
2981,List 3,1,5,9513,,3,,7,They all have helped and they have all done so generously.,,10,filler,9513,
2981,List 3,1,1,9123,,3,,1,Who was that Martians kidnapped believed by no one?,,11,filler,9123,
2981,List 3,1,,9,long,3,,7,What did the soldier claim that the general ordered?,nonisl,12,test,93,
2981,List 3,1,1,9113,,3,,1,The hedges were trimmed the hedges.,,13,filler,9113,
2981,List 3,1,,10,long,3,,3,What did the nurse make the claim that the doctor prescribed?,isl,14,test,104,
2981,List 3,1,3,9313,,3,,6,Linda remembered herself to pick-up the dry cleaning.,,15,filler,9313,
2981,List 3,1,4,9413,,3,,6,"If Grace probably passes the class, she will graduate on time.",,16,filler,9413,
2981,List 3,1,7,9713,,3,,7,Vivian attempted to write stories.,,17,filler,9713,
2981,List 3,1,,11,short,3,,7,Who claimed that the babysitter washed the bottle?,nonisl,18,test,111,
2981,List 3,1,3,9323,,3,,6,Tomorrow seems that there will be a hurricane.,,19,filler,9323,
2981,List 3,1,2,9213,,3,,1,With the generals about a new approach the President talked.,,20,filler,9213,
2981,List 3,1,7,9723,,3,,7,I like taking vacations.,,21,filler,9723,
2981,List 3,1,,12,short,3,,7,Who made the claim that the politician ignored the recommendation?,isl,22,test,122,
2981,List 3,1,4,9423,,3,,6,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,23,filler,9423,
2981,List 3,2,7,9724,,3,,7,I hate missing work.,,24,filler,9724,
2981,List 3,2,3,9324,,3,,7,Next week appears that the strikers will be back to work.,,25,filler,9324,
2981,List 3,2,,13,long,3,,7,What did the prosecutor claim that the judge overruled?,nonisl,26,test,133,
2981,List 3,2,4,9424,,3,,5,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,27,filler,9424,
2981,List 3,2,2,9214,,3,,4,At your spouse on the phone you shouldn't yell.,,28,filler,9214,
2981,List 3,2,,14,long,3,,6,What did the carpenter make the claim that the architect modified?,isl,29,test,144,
2981,List 3,2,7,9714,,3,,7,Tommy attempted to take a picture.,,30,filler,9714,
2981,List 3,2,1,9114,,3,,1,Tommy was punished Tommy.,,31,filler,9114,
2981,List 3,2,4,9414,,3,,6,"If frankly you continue to argue, the boss will fire you.",,32,filler,9414,
2981,List 3,2,,15,short,3,,7,Who claimed that the patient contracted the disease?,nonisl,33,test,151,
2981,List 3,2,3,9314,,3,,5,Patricia agreed herself to host the party.,,34,filler,9314,
2981,List 3,2,1,9124,,3,,3,Who is that the jail must release accepted by few citizens?,,35,filler,9124,
2981,List 3,2,,16,short,3,,7,Who made the claim that the customer ordered the drink?,isl,36,test,162,
2981,List 3,2,5,9514,,3,,7,They all have studied and they have all done so effectively.,,37,filler,9514,
2981,List 3,3,1,9111,,3,,1,John was kissed John.,,38,filler,9111,
2981,List 3,3,,1,long,3,,7,What did the waiter claim that the chef burned?,nonisl,39,test,13,
2981,List 3,3,5,9511,,3,,7,They all have left and they have all done so deliberately.,,40,filler,9511,
2981,List 3,3,2,9211,,3,,6,To the neighbors about the noise the old man complained.,,41,filler,9211,
2981,List 3,3,7,9711,,3,,7,Kerry attempted to study physics.,,42,filler,9711,
2981,List 3,3,,2,long,3,,7,What did the landlord make the claim that the tenant repainted?,isl,43,test,24,
2981,List 3,3,3,9321,,3,,5,Yesterday seemed that John left.,,44,filler,9321,
2981,List 3,3,1,9121,,3,,3,Who was that the principal would fire expected by the reporters?,,45,filler,9121,
2981,List 3,3,,3,short,3,,7,Who claimed that the gymnast practiced the routine?,nonisl,46,test,31,
2981,List 3,3,3,9311,,3,,6,John tried himself to win.,,47,filler,9311,
2981,List 3,3,4,9421,,3,,6,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,48,filler,9421,
2981,List 3,3,,4,short,3,,7,Who made the claim that the student read the book?,isl,49,test,42,
2981,List 3,3,7,9721,,3,,7,I hate eating sushi.,,50,filler,9721,
2981,List 3,3,4,9411,,3,,6,"If frankly he's unable to cope, we'll have to replace him.",,51,filler,9411,
2981,List 3,4,7,9712,,3,,7,Brittany attempted to touch the porcupine.,,52,filler,9712,
2981,List 3,4,,5,long,3,,7,What did the manager claim that the assistant copied?,nonisl,53,test,53,
2981,List 3,4,5,9512,,3,,7,They all have finished and they have all done so efficiently.,,54,filler,9512,
2981,List 3,4,1,9112,,3,,1,The money was stolen the money.,,55,filler,9112,
2981,List 3,4,3,9312,,3,,6,William planned himself to write a novel.,,56,filler,9312,
2981,List 3,4,,6,long,3,,7,What did the detective make the claim that the suspect stole?,isl,57,test,64,
2981,List 3,4,3,9322,,3,,7,Next week seems that Juan will be in town.,,58,filler,9322,
2981,List 3,4,1,9122,,3,,5,What was that the movers would break feared by the family?,,59,filler,9122,
2981,List 3,4,4,9412,,3,,6,"If Kelly might have time, she will do it.",,60,filler,9412,
2981,List 3,4,,7,short,3,,7,Who claimed that the police intercepted the shipment?,nonisl,61,test,71,
2981,List 3,4,4,9422,,3,,6,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,62,filler,9422,
2981,List 3,4,2,9212,,3,,4,To the professor about my grade I talked.,,63,filler,9212,
2981,List 3,4,,8,short,3,,7,Who made the claim that the reporter plagiarized the article?,isl,64,test,82,
2981,List 3,4,7,9722,,3,,7,I like drinking milkshakes.,,65,filler,9722,
2981,List 3,,,,,,655e98505bee9eca1beeb734,,,,,,,
3014,List 3,0,7,1007,,3,,7,She was the winner.,,1,practice,1007,
3014,List 3,0,1,1001,,3,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
3014,List 3,0,4,1004,,3,,5,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
3014,List 3,0,6,1006,,3,,6,The children were cared for by the adults and the teenagers.,,4,practice,1006,
3014,List 3,0,2,1002,,3,,3,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
3014,List 3,0,5,1005,,3,,5,All the men seem to have all eaten supper.,,6,practice,1005,
3014,List 3,0,3,1003,,3,,4,They consider a teacher of Chris geeky.,,7,practice,1003,
3014,List 3,0,7,1008,,3,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
3014,List 3,0,1,1009,,3,,3,There might mice seem to be in the cupboard.,,9,practice,1009,
3014,List 3,1,5,9513,,3,,7,They all have helped and they have all done so generously.,,10,filler,9513,
3014,List 3,1,1,9123,,3,,2,Who was that Martians kidnapped believed by no one?,,11,filler,9123,
3014,List 3,1,,9,long,3,,6,What did the soldier claim that the general ordered?,nonisl,12,test,93,
3014,List 3,1,1,9113,,3,,1,The hedges were trimmed the hedges.,,13,filler,9113,
3014,List 3,1,,10,long,3,,3,What did the nurse make the claim that the doctor prescribed?,isl,14,test,104,
3014,List 3,1,3,9313,,3,,1,Linda remembered herself to pick-up the dry cleaning.,,15,filler,9313,
3014,List 3,1,4,9413,,3,,2,"If Grace probably passes the class, she will graduate on time.",,16,filler,9413,
3014,List 3,1,7,9713,,3,,7,Vivian attempted to write stories.,,17,filler,9713,
3014,List 3,1,,11,short,3,,7,Who claimed that the babysitter washed the bottle?,nonisl,18,test,111,
3014,List 3,1,3,9323,,3,,3,Tomorrow seems that there will be a hurricane.,,19,filler,9323,
3014,List 3,1,2,9213,,3,,1,With the generals about a new approach the President talked.,,20,filler,9213,
3014,List 3,1,7,9723,,3,,7,I like taking vacations.,,21,filler,9723,
3014,List 3,1,,12,short,3,,6,Who made the claim that the politician ignored the recommendation?,isl,22,test,122,
3014,List 3,1,4,9423,,3,,4,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,23,filler,9423,
3014,List 3,2,7,9724,,3,,7,I hate missing work.,,24,filler,9724,
3014,List 3,2,3,9324,,3,,2,Next week appears that the strikers will be back to work.,,25,filler,9324,
3014,List 3,2,,13,long,3,,7,What did the prosecutor claim that the judge overruled?,nonisl,26,test,133,
3014,List 3,2,4,9424,,3,,3,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,27,filler,9424,
3014,List 3,2,2,9214,,3,,2,At your spouse on the phone you shouldn't yell.,,28,filler,9214,
3014,List 3,2,,14,long,3,,2,What did the carpenter make the claim that the architect modified?,isl,29,test,144,
3014,List 3,2,7,9714,,3,,7,Tommy attempted to take a picture.,,30,filler,9714,
3014,List 3,2,1,9114,,3,,1,Tommy was punished Tommy.,,31,filler,9114,
3014,List 3,2,4,9414,,3,,4,"If frankly you continue to argue, the boss will fire you.",,32,filler,9414,
3014,List 3,2,,15,short,3,,7,Who claimed that the patient contracted the disease?,nonisl,33,test,151,
3014,List 3,2,3,9314,,3,,2,Patricia agreed herself to host the party.,,34,filler,9314,
3014,List 3,2,1,9124,,3,,1,Who is that the jail must release accepted by few citizens?,,35,filler,9124,
3014,List 3,2,,16,short,3,,7,Who made the claim that the customer ordered the drink?,isl,36,test,162,
3014,List 3,2,5,9514,,3,,7,They all have studied and they have all done so effectively.,,37,filler,9514,
3014,List 3,3,1,9111,,3,,1,John was kissed John.,,38,filler,9111,
3014,List 3,3,,1,long,3,,7,What did the waiter claim that the chef burned?,nonisl,39,test,13,
3014,List 3,3,5,9511,,3,,7,They all have left and they have all done so deliberately.,,40,filler,9511,
3014,List 3,3,2,9211,,3,,2,To the neighbors about the noise the old man complained.,,41,filler,9211,
3014,List 3,3,7,9711,,3,,7,Kerry attempted to study physics.,,42,filler,9711,
3014,List 3,3,,2,long,3,,4,What did the landlord make the claim that the tenant repainted?,isl,43,test,24,
3014,List 3,3,3,9321,,3,,1,Yesterday seemed that John left.,,44,filler,9321,
3014,List 3,3,1,9121,,3,,1,Who was that the principal would fire expected by the reporters?,,45,filler,9121,
3014,List 3,3,,3,short,3,,7,Who claimed that the gymnast practiced the routine?,nonisl,46,test,31,
3014,List 3,3,3,9311,,3,,2,John tried himself to win.,,47,filler,9311,
3014,List 3,3,4,9421,,3,,2,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,48,filler,9421,
3014,List 3,3,,4,short,3,,7,Who made the claim that the student read the book?,isl,49,test,42,
3014,List 3,3,7,9721,,3,,7,I hate eating sushi.,,50,filler,9721,
3014,List 3,3,4,9411,,3,,3,"If frankly he's unable to cope, we'll have to replace him.",,51,filler,9411,
3014,List 3,4,7,9712,,3,,7,Brittany attempted to touch the porcupine.,,52,filler,9712,
3014,List 3,4,,5,long,3,,6,What did the manager claim that the assistant copied?,nonisl,53,test,53,
3014,List 3,4,5,9512,,3,,7,They all have finished and they have all done so efficiently.,,54,filler,9512,
3014,List 3,4,1,9112,,3,,1,The money was stolen the money.,,55,filler,9112,
3014,List 3,4,3,9312,,3,,3,William planned himself to write a novel.,,56,filler,9312,
3014,List 3,4,,6,long,3,,3,What did the detective make the claim that the suspect stole?,isl,57,test,64,
3014,List 3,4,3,9322,,3,,3,Next week seems that Juan will be in town.,,58,filler,9322,
3014,List 3,4,1,9122,,3,,1,What was that the movers would break feared by the family?,,59,filler,9122,
3014,List 3,4,4,9412,,3,,2,"If Kelly might have time, she will do it.",,60,filler,9412,
3014,List 3,4,,7,short,3,,7,Who claimed that the police intercepted the shipment?,nonisl,61,test,71,
3014,List 3,4,4,9422,,3,,3,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,62,filler,9422,
3014,List 3,4,2,9212,,3,,2,To the professor about my grade I talked.,,63,filler,9212,
3014,List 3,4,,8,short,3,,7,Who made the claim that the reporter plagiarized the article?,isl,64,test,82,
3014,List 3,4,7,9722,,3,,7,I like drinking milkshakes.,,65,filler,9722,
3014,List 3,,,,,,5f1b84872171f838a8a3cfa9,,,,,,,
3058,List 3,0,7,1007,,3,,7,She was the winner.,,1,practice,1007,
3058,List 3,0,1,1001,,3,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
3058,List 3,0,4,1004,,3,,4,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
3058,List 3,0,6,1006,,3,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
3058,List 3,0,2,1002,,3,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
3058,List 3,0,5,1005,,3,,4,All the men seem to have all eaten supper.,,6,practice,1005,
3058,List 3,0,3,1003,,3,,2,They consider a teacher of Chris geeky.,,7,practice,1003,
3058,List 3,0,7,1008,,3,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
3058,List 3,0,1,1009,,3,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
3058,List 3,1,5,9513,,3,,5,They all have helped and they have all done so generously.,,10,filler,9513,
3058,List 3,1,1,9123,,3,,1,Who was that Martians kidnapped believed by no one?,,11,filler,9123,
3058,List 3,1,,9,long,3,,6,What did the soldier claim that the general ordered?,nonisl,12,test,93,
3058,List 3,1,1,9113,,3,,1,The hedges were trimmed the hedges.,,13,filler,9113,
3058,List 3,1,,10,long,3,,1,What did the nurse make the claim that the doctor prescribed?,isl,14,test,104,
3058,List 3,1,3,9313,,3,,1,Linda remembered herself to pick-up the dry cleaning.,,15,filler,9313,
3058,List 3,1,4,9413,,3,,3,"If Grace probably passes the class, she will graduate on time.",,16,filler,9413,
3058,List 3,1,7,9713,,3,,7,Vivian attempted to write stories.,,17,filler,9713,
3058,List 3,1,,11,short,3,,7,Who claimed that the babysitter washed the bottle?,nonisl,18,test,111,
3058,List 3,1,3,9323,,3,,4,Tomorrow seems that there will be a hurricane.,,19,filler,9323,
3058,List 3,1,2,9213,,3,,1,With the generals about a new approach the President talked.,,20,filler,9213,
3058,List 3,1,7,9723,,3,,7,I like taking vacations.,,21,filler,9723,
3058,List 3,1,,12,short,3,,7,Who made the claim that the politician ignored the recommendation?,isl,22,test,122,
3058,List 3,1,4,9423,,3,,6,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,23,filler,9423,
3058,List 3,2,7,9724,,3,,7,I hate missing work.,,24,filler,9724,
3058,List 3,2,3,9324,,3,,3,Next week appears that the strikers will be back to work.,,25,filler,9324,
3058,List 3,2,,13,long,3,,6,What did the prosecutor claim that the judge overruled?,nonisl,26,test,133,
3058,List 3,2,4,9424,,3,,3,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,27,filler,9424,
3058,List 3,2,2,9214,,3,,1,At your spouse on the phone you shouldn't yell.,,28,filler,9214,
3058,List 3,2,,14,long,3,,2,What did the carpenter make the claim that the architect modified?,isl,29,test,144,
3058,List 3,2,7,9714,,3,,7,Tommy attempted to take a picture.,,30,filler,9714,
3058,List 3,2,1,9114,,3,,1,Tommy was punished Tommy.,,31,filler,9114,
3058,List 3,2,4,9414,,3,,1,"If frankly you continue to argue, the boss will fire you.",,32,filler,9414,
3058,List 3,2,,15,short,3,,7,Who claimed that the patient contracted the disease?,nonisl,33,test,151,
3058,List 3,2,3,9314,,3,,1,Patricia agreed herself to host the party.,,34,filler,9314,
3058,List 3,2,1,9124,,3,,1,Who is that the jail must release accepted by few citizens?,,35,filler,9124,
3058,List 3,2,,16,short,3,,7,Who made the claim that the customer ordered the drink?,isl,36,test,162,
3058,List 3,2,5,9514,,3,,7,They all have studied and they have all done so effectively.,,37,filler,9514,
3058,List 3,3,1,9111,,3,,1,John was kissed John.,,38,filler,9111,
3058,List 3,3,,1,long,3,,7,What did the waiter claim that the chef burned?,nonisl,39,test,13,
3058,List 3,3,5,9511,,3,,7,They all have left and they have all done so deliberately.,,40,filler,9511,
3058,List 3,3,2,9211,,3,,1,To the neighbors about the noise the old man complained.,,41,filler,9211,
3058,List 3,3,7,9711,,3,,7,Kerry attempted to study physics.,,42,filler,9711,
3058,List 3,3,,2,long,3,,4,What did the landlord make the claim that the tenant repainted?,isl,43,test,24,
3058,List 3,3,3,9321,,3,,1,Yesterday seemed that John left.,,44,filler,9321,
3058,List 3,3,1,9121,,3,,1,Who was that the principal would fire expected by the reporters?,,45,filler,9121,
3058,List 3,3,,3,short,3,,7,Who claimed that the gymnast practiced the routine?,nonisl,46,test,31,
3058,List 3,3,3,9311,,3,,3,John tried himself to win.,,47,filler,9311,
3058,List 3,3,4,9421,,3,,3,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,48,filler,9421,
3058,List 3,3,,4,short,3,,7,Who made the claim that the student read the book?,isl,49,test,42,
3058,List 3,3,7,9721,,3,,7,I hate eating sushi.,,50,filler,9721,
3058,List 3,3,4,9411,,3,,3,"If frankly he's unable to cope, we'll have to replace him.",,51,filler,9411,
3058,List 3,4,7,9712,,3,,7,Brittany attempted to touch the porcupine.,,52,filler,9712,
3058,List 3,4,,5,long,3,,7,What did the manager claim that the assistant copied?,nonisl,53,test,53,
3058,List 3,4,5,9512,,3,,7,They all have finished and they have all done so efficiently.,,54,filler,9512,
3058,List 3,4,1,9112,,3,,1,The money was stolen the money.,,55,filler,9112,
3058,List 3,4,3,9312,,3,,3,William planned himself to write a novel.,,56,filler,9312,
3058,List 3,4,,6,long,3,,5,What did the detective make the claim that the suspect stole?,isl,57,test,64,
3058,List 3,4,3,9322,,3,,2,Next week seems that Juan will be in town.,,58,filler,9322,
3058,List 3,4,1,9122,,3,,1,What was that the movers would break feared by the family?,,59,filler,9122,
3058,List 3,4,4,9412,,3,,2,"If Kelly might have time, she will do it.",,60,filler,9412,
3058,List 3,4,,7,short,3,,7,Who claimed that the police intercepted the shipment?,nonisl,61,test,71,
3058,List 3,4,4,9422,,3,,3,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,62,filler,9422,
3058,List 3,4,2,9212,,3,,1,To the professor about my grade I talked.,,63,filler,9212,
3058,List 3,4,,8,short,3,,7,Who made the claim that the reporter plagiarized the article?,isl,64,test,82,
3058,List 3,4,7,9722,,3,,7,I like drinking milkshakes.,,65,filler,9722,
3058,List 3,,,,,,660e0c2ea09eadd507d4af21,,,,,,,
2840,List 3,0,7,1007,,3,,5,She was the winner.,,1,practice,1007,
2840,List 3,0,1,1001,,3,,2,"Promise to wash, Neal did the car.",,2,practice,1001,
2840,List 3,0,4,1004,,3,,4,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
2840,List 3,0,6,1006,,3,,4,The children were cared for by the adults and the teenagers.,,4,practice,1006,
2840,List 3,0,2,1002,,3,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
2840,List 3,0,5,1005,,3,,4,All the men seem to have all eaten supper.,,6,practice,1005,
2840,List 3,0,3,1003,,3,,3,They consider a teacher of Chris geeky.,,7,practice,1003,
2840,List 3,0,7,1008,,3,,6,It seems to me that Robert can't be trusted.,,8,practice,1008,
2840,List 3,0,1,1009,,3,,4,There might mice seem to be in the cupboard.,,9,practice,1009,
2840,List 3,1,5,9513,,3,,2,They all have helped and they have all done so generously.,,10,filler,9513,
2840,List 3,1,1,9123,,3,,4,Who was that Martians kidnapped believed by no one?,,11,filler,9123,
2840,List 3,1,,9,long,3,,3,What did the soldier claim that the general ordered?,nonisl,12,test,93,
2840,List 3,1,1,9113,,3,,4,The hedges were trimmed the hedges.,,13,filler,9113,
2840,List 3,1,,10,long,3,,3,What did the nurse make the claim that the doctor prescribed?,isl,14,test,104,
2840,List 3,1,3,9313,,3,,2,Linda remembered herself to pick-up the dry cleaning.,,15,filler,9313,
2840,List 3,1,4,9413,,3,,4,"If Grace probably passes the class, she will graduate on time.",,16,filler,9413,
2840,List 3,1,7,9713,,3,,4,Vivian attempted to write stories.,,17,filler,9713,
2840,List 3,1,,11,short,3,,4,Who claimed that the babysitter washed the bottle?,nonisl,18,test,111,
2840,List 3,1,3,9323,,3,,5,Tomorrow seems that there will be a hurricane.,,19,filler,9323,
2840,List 3,1,2,9213,,3,,4,With the generals about a new approach the President talked.,,20,filler,9213,
2840,List 3,1,7,9723,,3,,5,I like taking vacations.,,21,filler,9723,
2840,List 3,1,,12,short,3,,4,Who made the claim that the politician ignored the recommendation?,isl,22,test,122,
2840,List 3,1,4,9423,,3,,3,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,23,filler,9423,
2840,List 3,2,7,9724,,3,,5,I hate missing work.,,24,filler,9724,
2840,List 3,2,3,9324,,3,,5,Next week appears that the strikers will be back to work.,,25,filler,9324,
2840,List 3,2,,13,long,3,,4,What did the prosecutor claim that the judge overruled?,nonisl,26,test,133,
2840,List 3,2,4,9424,,3,,3,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,27,filler,9424,
2840,List 3,2,2,9214,,3,,5,At your spouse on the phone you shouldn't yell.,,28,filler,9214,
2840,List 3,2,,14,long,3,,4,What did the carpenter make the claim that the architect modified?,isl,29,test,144,
2840,List 3,2,7,9714,,3,,5,Tommy attempted to take a picture.,,30,filler,9714,
2840,List 3,2,1,9114,,3,,3,Tommy was punished Tommy.,,31,filler,9114,
2840,List 3,2,4,9414,,3,,5,"If frankly you continue to argue, the boss will fire you.",,32,filler,9414,
2840,List 3,2,,15,short,3,,4,Who claimed that the patient contracted the disease?,nonisl,33,test,151,
2840,List 3,2,3,9314,,3,,5,Patricia agreed herself to host the party.,,34,filler,9314,
2840,List 3,2,1,9124,,3,,4,Who is that the jail must release accepted by few citizens?,,35,filler,9124,
2840,List 3,2,,16,short,3,,3,Who made the claim that the customer ordered the drink?,isl,36,test,162,
2840,List 3,2,5,9514,,3,,5,They all have studied and they have all done so effectively.,,37,filler,9514,
2840,List 3,3,1,9111,,3,,2,John was kissed John.,,38,filler,9111,
2840,List 3,3,,1,long,3,,4,What did the waiter claim that the chef burned?,nonisl,39,test,13,
2840,List 3,3,5,9511,,3,,3,They all have left and they have all done so deliberately.,,40,filler,9511,
2840,List 3,3,2,9211,,3,,4,To the neighbors about the noise the old man complained.,,41,filler,9211,
2840,List 3,3,7,9711,,3,,5,Kerry attempted to study physics.,,42,filler,9711,
2840,List 3,3,,2,long,3,,4,What did the landlord make the claim that the tenant repainted?,isl,43,test,24,
2840,List 3,3,3,9321,,3,,2,Yesterday seemed that John left.,,44,filler,9321,
2840,List 3,3,1,9121,,3,,3,Who was that the principal would fire expected by the reporters?,,45,filler,9121,
2840,List 3,3,,3,short,3,,4,Who claimed that the gymnast practiced the routine?,nonisl,46,test,31,
2840,List 3,3,3,9311,,3,,1,John tried himself to win.,,47,filler,9311,
2840,List 3,3,4,9421,,3,,3,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,48,filler,9421,
2840,List 3,3,,4,short,3,,2,Who made the claim that the student read the book?,isl,49,test,42,
2840,List 3,3,7,9721,,3,,5,I hate eating sushi.,,50,filler,9721,
2840,List 3,3,4,9411,,3,,5,"If frankly he's unable to cope, we'll have to replace him.",,51,filler,9411,
2840,List 3,4,7,9712,,3,,5,Brittany attempted to touch the porcupine.,,52,filler,9712,
2840,List 3,4,,5,long,3,,4,What did the manager claim that the assistant copied?,nonisl,53,test,53,
2840,List 3,4,5,9512,,3,,5,They all have finished and they have all done so efficiently.,,54,filler,9512,
2840,List 3,4,1,9112,,3,,2,The money was stolen the money.,,55,filler,9112,
2840,List 3,4,3,9312,,3,,4,William planned himself to write a novel.,,56,filler,9312,
2840,List 3,4,,6,long,3,,4,What did the detective make the claim that the suspect stole?,isl,57,test,64,
2840,List 3,4,3,9322,,3,,3,Next week seems that Juan will be in town.,,58,filler,9322,
2840,List 3,4,1,9122,,3,,4,What was that the movers would break feared by the family?,,59,filler,9122,
2840,List 3,4,4,9412,,3,,5,"If Kelly might have time, she will do it.",,60,filler,9412,
2840,List 3,4,,7,short,3,,4,Who claimed that the police intercepted the shipment?,nonisl,61,test,71,
2840,List 3,4,4,9422,,3,,2,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,62,filler,9422,
2840,List 3,4,2,9212,,3,,4,To the professor about my grade I talked.,,63,filler,9212,
2840,List 3,4,,8,short,3,,3,Who made the claim that the reporter plagiarized the article?,isl,64,test,82,
2840,List 3,4,7,9722,,3,,5,I like drinking milkshakes.,,65,filler,9722,
2840,List 3,,,,,,63ce4a983479277bba4987c5,,,,,,,
2999,List 3,0,7,1007,,3,,7,She was the winner.,,1,practice,1007,
2999,List 3,0,1,1001,,3,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
2999,List 3,0,4,1004,,3,,5,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
