workerid,proliferate.condition,attention_response,block_number,expected_rating,item_number,length,list_number,prolific_id,response,sentence_text,stru_type,trial_sequence_total,type,unique_id,error
1909,List 3,,4,2,9212,,3,,1,To the professor about my grade I talked.,,63,filler,9212,
1909,List 3,,4,,8,short,3,,4,Who fainted because the child swallowed the chemical?,isl,64,test,82,
1909,List 3,,4,7,9722,,3,,7,I like drinking milkshakes.,,65,filler,9722,
1909,List 3,,,,,,,60a877548e684d43854de84d,,,,,,,
1763,List 3,,0,7,1007,,3,,7,She was the winner.,,1,practice,1007,
1763,List 3,,0,1,1001,,3,,3,"Promise to wash, Neal did the car.",,2,practice,1001,
1763,List 3,,0,4,1004,,3,,6,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1763,List 3,,0,6,1006,,3,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1763,List 3,,0,2,1002,,3,,4,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1763,List 3,,0,5,1005,,3,,6,All the men seem to have all eaten supper.,,6,practice,1005,
1763,List 3,,0,3,1003,,3,,5,They consider a teacher of Chris geeky.,,7,practice,1003,
1763,List 3,,0,7,1008,,3,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1763,List 3,,0,1,1009,,3,,3,There might mice seem to be in the cupboard.,,9,practice,1009,
1763,List 3,,1,5,9513,,3,,6,They all have helped and they have all done so generously.,,10,filler,9513,
1763,List 3,,1,1,9123,,3,,3,Who was that Martians kidnapped believed by no one?,,11,filler,9123,
1763,List 3,,1,,9,long,3,,7,What did the patient think that the doctor canceled?,nonisl,12,test,93,
1763,List 3,,1,1,9113,,3,,2,The hedges were trimmed the hedges.,,13,filler,9113,
1763,List 3,,1,,10,long,3,,2,What did the trainee laugh because the instructor suggested?,isl,14,test,104,
1763,List 3,,1,3,9313,,3,,4,Linda remembered herself to pick-up the dry cleaning.,,15,filler,9313,
1763,List 3,,1,4,9413,,3,,5,"If Grace probably passes the class, she will graduate on time.",,16,filler,9413,
1763,List 3,,1,7,9713,,3,,7,Vivian attempted to write stories.,,17,filler,9713,
1763,List 3,,1,,11,short,3,,7,Who thought that the model ripped the dress?,nonisl,18,test,111,
1763,List 3,,1,3,9323,,3,,4,Tomorrow seems that there will be a hurricane.,,19,filler,9323,
1763,List 3,,1,2,9213,,3,,3,With the generals about a new approach the President talked.,,20,filler,9213,
1763,List 3,,1,7,9723,,3,,7,I like taking vacations.,,21,filler,9723,
1763,List 3,,1,,12,short,3,,6,Who blushed because the president mispronounced the name?,isl,22,test,122,
1763,List 3,,1,4,9423,,3,,6,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,23,filler,9423,
1763,List 3,,2,7,9724,,3,,7,I hate missing work.,,24,filler,9724,
1763,List 3,,2,3,9324,,3,,5,Next week appears that the strikers will be back to work.,,25,filler,9324,
1763,List 3,,2,,13,long,3,,7,What did the guest think that the housekeeper dusted?,nonisl,26,test,133,
1763,List 3,,2,4,9424,,3,,6,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,27,filler,9424,
1763,List 3,,2,2,9214,,3,,3,At your spouse on the phone you shouldn't yell.,,28,filler,9214,
1763,List 3,,2,,14,long,3,,3,What did the waiter frown because the chef burned?,isl,29,test,144,
1763,List 3,,2,7,9714,,3,,7,Tommy attempted to take a picture.,,30,filler,9714,
1763,List 3,,2,1,9114,,3,,2,Tommy was punished Tommy.,,31,filler,9114,
1763,List 3,,2,4,9414,,3,,4,"If frankly you continue to argue, the boss will fire you.",,32,filler,9414,
1763,List 3,,2,,15,short,3,,7,Who thought that the dancer forgot the routine?,nonisl,33,test,151,
1763,List 3,,2,3,9314,,3,,3,Patricia agreed herself to host the party.,,34,filler,9314,
1763,List 3,,2,1,9124,,3,,2,Who is that the jail must release accepted by few citizens?,,35,filler,9124,
1763,List 3,,2,,16,short,3,,5,Who fainted because the committee banned the book?,isl,36,test,162,
1763,List 3,,2,5,9514,,3,,6,They all have studied and they have all done so effectively.,,37,filler,9514,
1763,List 3,Accept the raise graciously.,,,,,,,,,,,,,
1763,List 3,,3,1,9111,,3,,3,John was kissed John.,,38,filler,9111,
1763,List 3,,3,,1,long,3,,7,What did the assistant think that the lawyer forgot?,nonisl,39,test,13,
1763,List 3,,3,5,9511,,3,,6,They all have left and they have all done so deliberately.,,40,filler,9511,
1763,List 3,,3,2,9211,,3,,3,To the neighbors about the noise the old man complained.,,41,filler,9211,
1763,List 3,,3,7,9711,,3,,7,Kerry attempted to study physics.,,42,filler,9711,
1763,List 3,,3,,2,long,3,,5,What did the auctioneer laugh because the heiress dropped?,isl,43,test,24,
1763,List 3,,3,3,9321,,3,,4,Yesterday seemed that John left.,,44,filler,9321,
1763,List 3,,3,1,9121,,3,,4,Who was that the principal would fire expected by the reporters?,,45,filler,9121,
1763,List 3,,3,,3,short,3,,7,Who thought that the babysitter confiscated the toy?,nonisl,46,test,31,
1763,List 3,,3,3,9311,,3,,6,John tried himself to win.,,47,filler,9311,
1763,List 3,,3,4,9421,,3,,6,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,48,filler,9421,
1763,List 3,,3,,4,short,3,,7,Who blushed because the celebrity retweeted the comment?,isl,49,test,42,
1763,List 3,,3,7,9721,,3,,7,I hate eating sushi.,,50,filler,9721,
1763,List 3,,3,4,9411,,3,,6,"If frankly he's unable to cope, we'll have to replace him.",,51,filler,9411,
1763,List 3,,4,7,9712,,3,,7,Brittany attempted to touch the porcupine.,,52,filler,9712,
1763,List 3,,4,,5,long,3,,7,What did the customer think that the salesman sprayed?,nonisl,53,test,53,
1763,List 3,,4,5,9512,,3,,6,They all have finished and they have all done so efficiently.,,54,filler,9512,
1763,List 3,,4,1,9112,,3,,4,The money was stolen the money.,,55,filler,9112,
1763,List 3,,4,3,9312,,3,,4,William planned himself to write a novel.,,56,filler,9312,
1763,List 3,,4,,6,long,3,,4,What did the guide frown because the tourist photographed?,isl,57,test,64,
1763,List 3,,4,3,9322,,3,,5,Next week seems that Juan will be in town.,,58,filler,9322,
1763,List 3,,4,1,9122,,3,,2,What was that the movers would break feared by the family?,,59,filler,9122,
1763,List 3,,4,4,9412,,3,,4,"If Kelly might have time, she will do it.",,60,filler,9412,
1763,List 3,,4,,7,short,3,,7,Who thought that the driver damaged the shipment?,nonisl,61,test,71,
1763,List 3,,4,4,9422,,3,,6,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,62,filler,9422,
1763,List 3,,4,2,9212,,3,,3,To the professor about my grade I talked.,,63,filler,9212,
1763,List 3,,4,,8,short,3,,6,Who fainted because the child swallowed the chemical?,isl,64,test,82,
1763,List 3,,4,7,9722,,3,,7,I like drinking milkshakes.,,65,filler,9722,
1763,List 3,,,,,,,640173b6a7a4cbb9e978ed7f,,,,,,,
1676,List 3,,0,7,1007,,3,,7,She was the winner.,,1,practice,1007,
1676,List 3,,0,1,1001,,3,,2,"Promise to wash, Neal did the car.",,2,practice,1001,
1676,List 3,,0,4,1004,,3,,3,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1676,List 3,,0,6,1006,,3,,6,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1676,List 3,,0,2,1002,,3,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1676,List 3,,0,5,1005,,3,,3,All the men seem to have all eaten supper.,,6,practice,1005,
1676,List 3,,0,3,1003,,3,,1,They consider a teacher of Chris geeky.,,7,practice,1003,
1676,List 3,,0,7,1008,,3,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1676,List 3,,0,1,1009,,3,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
1676,List 3,,1,5,9513,,3,,5,They all have helped and they have all done so generously.,,10,filler,9513,
1676,List 3,,1,1,9123,,3,,1,Who was that Martians kidnapped believed by no one?,,11,filler,9123,
1676,List 3,,1,,9,long,3,,2,What did the patient think that the doctor canceled?,nonisl,12,test,93,
1676,List 3,,1,1,9113,,3,,1,The hedges were trimmed the hedges.,,13,filler,9113,
1676,List 3,,1,,10,long,3,,1,What did the trainee laugh because the instructor suggested?,isl,14,test,104,
1676,List 3,,1,3,9313,,3,,2,Linda remembered herself to pick-up the dry cleaning.,,15,filler,9313,
1676,List 3,,1,4,9413,,3,,2,"If Grace probably passes the class, she will graduate on time.",,16,filler,9413,
1676,List 3,,1,7,9713,,3,,7,Vivian attempted to write stories.,,17,filler,9713,
1676,List 3,,1,,11,short,3,,6,Who thought that the model ripped the dress?,nonisl,18,test,111,
1676,List 3,,1,3,9323,,3,,3,Tomorrow seems that there will be a hurricane.,,19,filler,9323,
1676,List 3,,1,2,9213,,3,,2,With the generals about a new approach the President talked.,,20,filler,9213,
1676,List 3,,1,7,9723,,3,,7,I like taking vacations.,,21,filler,9723,
1676,List 3,,1,,12,short,3,,6,Who blushed because the president mispronounced the name?,isl,22,test,122,
1676,List 3,,1,4,9423,,3,,5,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,23,filler,9423,
1676,List 3,,2,7,9724,,3,,7,I hate missing work.,,24,filler,9724,
1676,List 3,,2,3,9324,,3,,2,Next week appears that the strikers will be back to work.,,25,filler,9324,
1676,List 3,,2,,13,long,3,,6,What did the guest think that the housekeeper dusted?,nonisl,26,test,133,
1676,List 3,,2,4,9424,,3,,3,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,27,filler,9424,
1676,List 3,,2,2,9214,,3,,2,At your spouse on the phone you shouldn't yell.,,28,filler,9214,
1676,List 3,,2,,14,long,3,,1,What did the waiter frown because the chef burned?,isl,29,test,144,
1676,List 3,,2,7,9714,,3,,7,Tommy attempted to take a picture.,,30,filler,9714,
1676,List 3,,2,1,9114,,3,,2,Tommy was punished Tommy.,,31,filler,9114,
1676,List 3,,2,4,9414,,3,,2,"If frankly you continue to argue, the boss will fire you.",,32,filler,9414,
1676,List 3,,2,,15,short,3,,5,Who thought that the dancer forgot the routine?,nonisl,33,test,151,
1676,List 3,,2,3,9314,,3,,3,Patricia agreed herself to host the party.,,34,filler,9314,
1676,List 3,,2,1,9124,,3,,1,Who is that the jail must release accepted by few citizens?,,35,filler,9124,
1676,List 3,,2,,16,short,3,,5,Who fainted because the committee banned the book?,isl,36,test,162,
1676,List 3,,2,5,9514,,3,,5,They all have studied and they have all done so effectively.,,37,filler,9514,
1676,List 3,Try and add the colleague to the raise conversation. Make sure they get their cut,,,,,,,,,,,,,
1676,List 3,,3,1,9111,,3,,1,John was kissed John.,,38,filler,9111,
1676,List 3,,3,,1,long,3,,4,What did the assistant think that the lawyer forgot?,nonisl,39,test,13,
1676,List 3,,3,5,9511,,3,,4,They all have left and they have all done so deliberately.,,40,filler,9511,
1676,List 3,,3,2,9211,,3,,2,To the neighbors about the noise the old man complained.,,41,filler,9211,
1676,List 3,,3,7,9711,,3,,6,Kerry attempted to study physics.,,42,filler,9711,
1676,List 3,,3,,2,long,3,,1,What did the auctioneer laugh because the heiress dropped?,isl,43,test,24,
1676,List 3,,3,3,9321,,3,,1,Yesterday seemed that John left.,,44,filler,9321,
1676,List 3,,3,1,9121,,3,,1,Who was that the principal would fire expected by the reporters?,,45,filler,9121,
1676,List 3,,3,,3,short,3,,7,Who thought that the babysitter confiscated the toy?,nonisl,46,test,31,
1676,List 3,,3,3,9311,,3,,3,John tried himself to win.,,47,filler,9311,
1676,List 3,,3,4,9421,,3,,2,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,48,filler,9421,
1676,List 3,,3,,4,short,3,,5,Who blushed because the celebrity retweeted the comment?,isl,49,test,42,
1676,List 3,,3,7,9721,,3,,7,I hate eating sushi.,,50,filler,9721,
1676,List 3,,3,4,9411,,3,,6,"If frankly he's unable to cope, we'll have to replace him.",,51,filler,9411,
1676,List 3,,4,7,9712,,3,,7,Brittany attempted to touch the porcupine.,,52,filler,9712,
1676,List 3,,4,,5,long,3,,6,What did the customer think that the salesman sprayed?,nonisl,53,test,53,
1676,List 3,,4,5,9512,,3,,6,They all have finished and they have all done so efficiently.,,54,filler,9512,
1676,List 3,,4,1,9112,,3,,1,The money was stolen the money.,,55,filler,9112,
1676,List 3,,4,3,9312,,3,,3,William planned himself to write a novel.,,56,filler,9312,
1676,List 3,,4,,6,long,3,,1,What did the guide frown because the tourist photographed?,isl,57,test,64,
1676,List 3,,4,3,9322,,3,,4,Next week seems that Juan will be in town.,,58,filler,9322,
1676,List 3,,4,1,9122,,3,,1,What was that the movers would break feared by the family?,,59,filler,9122,
1676,List 3,,4,4,9412,,3,,1,"If Kelly might have time, she will do it.",,60,filler,9412,
1676,List 3,,4,,7,short,3,,6,Who thought that the driver damaged the shipment?,nonisl,61,test,71,
1676,List 3,,4,4,9422,,3,,1,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,62,filler,9422,
1676,List 3,,4,2,9212,,3,,3,To the professor about my grade I talked.,,63,filler,9212,
1676,List 3,,4,,8,short,3,,7,Who fainted because the child swallowed the chemical?,isl,64,test,82,
1676,List 3,,4,7,9722,,3,,7,I like drinking milkshakes.,,65,filler,9722,
1676,List 3,,,,,,,60abfbf76bdd6f576b6bcf3f,,,,,,,
1796,List 3,,0,7,1007,,3,,5,She was the winner.,,1,practice,1007,
1796,List 3,,0,1,1001,,3,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
1796,List 3,,0,4,1004,,3,,3,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1796,List 3,,0,6,1006,,3,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1796,List 3,,0,2,1002,,3,,1,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1796,List 3,,0,5,1005,,3,,5,All the men seem to have all eaten supper.,,6,practice,1005,
1796,List 3,,0,3,1003,,3,,1,They consider a teacher of Chris geeky.,,7,practice,1003,
1796,List 3,,0,7,1008,,3,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1796,List 3,,0,1,1009,,3,,1,There might mice seem to be in the cupboard.,,9,practice,1009,
1796,List 3,,1,5,9513,,3,,3,They all have helped and they have all done so generously.,,10,filler,9513,
1796,List 3,,1,1,9123,,3,,2,Who was that Martians kidnapped believed by no one?,,11,filler,9123,
1796,List 3,,1,,9,long,3,,1,What did the patient think that the doctor canceled?,nonisl,12,test,93,
1796,List 3,,1,1,9113,,3,,1,The hedges were trimmed the hedges.,,13,filler,9113,
1796,List 3,,1,,10,long,3,,1,What did the trainee laugh because the instructor suggested?,isl,14,test,104,
1796,List 3,,1,3,9313,,3,,1,Linda remembered herself to pick-up the dry cleaning.,,15,filler,9313,
1796,List 3,,1,4,9413,,3,,7,"If Grace probably passes the class, she will graduate on time.",,16,filler,9413,
1796,List 3,,1,7,9713,,3,,7,Vivian attempted to write stories.,,17,filler,9713,
1796,List 3,,1,,11,short,3,,7,Who thought that the model ripped the dress?,nonisl,18,test,111,
1796,List 3,,1,3,9323,,3,,4,Tomorrow seems that there will be a hurricane.,,19,filler,9323,
1796,List 3,,1,2,9213,,3,,4,With the generals about a new approach the President talked.,,20,filler,9213,
1796,List 3,,1,7,9723,,3,,7,I like taking vacations.,,21,filler,9723,
1796,List 3,,1,,12,short,3,,6,Who blushed because the president mispronounced the name?,isl,22,test,122,
1796,List 3,,1,4,9423,,3,,4,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,23,filler,9423,
1796,List 3,,2,7,9724,,3,,7,I hate missing work.,,24,filler,9724,
1796,List 3,,2,3,9324,,3,,5,Next week appears that the strikers will be back to work.,,25,filler,9324,
1796,List 3,,2,,13,long,3,,2,What did the guest think that the housekeeper dusted?,nonisl,26,test,133,
1796,List 3,,2,4,9424,,3,,3,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,27,filler,9424,
1796,List 3,,2,2,9214,,3,,1,At your spouse on the phone you shouldn't yell.,,28,filler,9214,
1796,List 3,,2,,14,long,3,,2,What did the waiter frown because the chef burned?,isl,29,test,144,
1796,List 3,,2,7,9714,,3,,7,Tommy attempted to take a picture.,,30,filler,9714,
1796,List 3,,2,1,9114,,3,,1,Tommy was punished Tommy.,,31,filler,9114,
1796,List 3,,2,4,9414,,3,,2,"If frankly you continue to argue, the boss will fire you.",,32,filler,9414,
1796,List 3,,2,,15,short,3,,7,Who thought that the dancer forgot the routine?,nonisl,33,test,151,
1796,List 3,,2,3,9314,,3,,3,Patricia agreed herself to host the party.,,34,filler,9314,
1796,List 3,,2,1,9124,,3,,2,Who is that the jail must release accepted by few citizens?,,35,filler,9124,
1796,List 3,,2,,16,short,3,,3,Who fainted because the committee banned the book?,isl,36,test,162,
1796,List 3,,2,5,9514,,3,,1,They all have studied and they have all done so effectively.,,37,filler,9514,
1796,List 3,Accept the raise. ,,,,,,,,,,,,,
1796,List 3,,3,1,9111,,3,,1,John was kissed John.,,38,filler,9111,
1796,List 3,,3,,1,long,3,,4,What did the assistant think that the lawyer forgot?,nonisl,39,test,13,
1796,List 3,,3,5,9511,,3,,4,They all have left and they have all done so deliberately.,,40,filler,9511,
1796,List 3,,3,2,9211,,3,,3,To the neighbors about the noise the old man complained.,,41,filler,9211,
1796,List 3,,3,7,9711,,3,,7,Kerry attempted to study physics.,,42,filler,9711,
1796,List 3,,3,,2,long,3,,1,What did the auctioneer laugh because the heiress dropped?,isl,43,test,24,
1796,List 3,,3,3,9321,,3,,1,Yesterday seemed that John left.,,44,filler,9321,
1796,List 3,,3,1,9121,,3,,3,Who was that the principal would fire expected by the reporters?,,45,filler,9121,
1796,List 3,,3,,3,short,3,,5,Who thought that the babysitter confiscated the toy?,nonisl,46,test,31,
1796,List 3,,3,3,9311,,3,,2,John tried himself to win.,,47,filler,9311,
1796,List 3,,3,4,9421,,3,,4,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,48,filler,9421,
1796,List 3,,3,,4,short,3,,3,Who blushed because the celebrity retweeted the comment?,isl,49,test,42,
1796,List 3,,3,7,9721,,3,,7,I hate eating sushi.,,50,filler,9721,
1796,List 3,,3,4,9411,,3,,4,"If frankly he's unable to cope, we'll have to replace him.",,51,filler,9411,
1796,List 3,,4,7,9712,,3,,5,Brittany attempted to touch the porcupine.,,52,filler,9712,
1796,List 3,,4,,5,long,3,,5,What did the customer think that the salesman sprayed?,nonisl,53,test,53,
1796,List 3,,4,5,9512,,3,,1,They all have finished and they have all done so efficiently.,,54,filler,9512,
1796,List 3,,4,1,9112,,3,,1,The money was stolen the money.,,55,filler,9112,
1796,List 3,,4,3,9312,,3,,1,William planned himself to write a novel.,,56,filler,9312,
1796,List 3,,4,,6,long,3,,3,What did the guide frown because the tourist photographed?,isl,57,test,64,
1796,List 3,,4,3,9322,,3,,2,Next week seems that Juan will be in town.,,58,filler,9322,
1796,List 3,,4,1,9122,,3,,2,What was that the movers would break feared by the family?,,59,filler,9122,
1796,List 3,,4,4,9412,,3,,5,"If Kelly might have time, she will do it.",,60,filler,9412,
1796,List 3,,4,,7,short,3,,6,Who thought that the driver damaged the shipment?,nonisl,61,test,71,
1796,List 3,,4,4,9422,,3,,5,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,62,filler,9422,
1796,List 3,,4,2,9212,,3,,1,To the professor about my grade I talked.,,63,filler,9212,
1796,List 3,,4,,8,short,3,,5,Who fainted because the child swallowed the chemical?,isl,64,test,82,
1796,List 3,,4,7,9722,,3,,7,I like drinking milkshakes.,,65,filler,9722,
1796,List 3,,,,,,,65e8bc1474930f4118d921b9,,,,,,,
1736,List 3,,0,7,1007,,3,,7,She was the winner.,,1,practice,1007,
1736,List 3,,0,1,1001,,3,,4,"Promise to wash, Neal did the car.",,2,practice,1001,
1736,List 3,,0,4,1004,,3,,5,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1736,List 3,,0,6,1006,,3,,7,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1736,List 3,,0,2,1002,,3,,4,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1736,List 3,,0,5,1005,,3,,5,All the men seem to have all eaten supper.,,6,practice,1005,
1736,List 3,,0,3,1003,,3,,3,They consider a teacher of Chris geeky.,,7,practice,1003,
1736,List 3,,0,7,1008,,3,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1736,List 3,,0,1,1009,,3,,3,There might mice seem to be in the cupboard.,,9,practice,1009,
1736,List 3,,1,5,9513,,3,,6,They all have helped and they have all done so generously.,,10,filler,9513,
1736,List 3,,1,1,9123,,3,,2,Who was that Martians kidnapped believed by no one?,,11,filler,9123,
1736,List 3,,1,,9,long,3,,5,What did the patient think that the doctor canceled?,nonisl,12,test,93,
1736,List 3,,1,1,9113,,3,,1,The hedges were trimmed the hedges.,,13,filler,9113,
1736,List 3,,1,,10,long,3,,3,What did the trainee laugh because the instructor suggested?,isl,14,test,104,
1736,List 3,,1,3,9313,,3,,4,Linda remembered herself to pick-up the dry cleaning.,,15,filler,9313,
1736,List 3,,1,4,9413,,3,,6,"If Grace probably passes the class, she will graduate on time.",,16,filler,9413,
1736,List 3,,1,7,9713,,3,,7,Vivian attempted to write stories.,,17,filler,9713,
1736,List 3,,1,,11,short,3,,7,Who thought that the model ripped the dress?,nonisl,18,test,111,
1736,List 3,,1,3,9323,,3,,4,Tomorrow seems that there will be a hurricane.,,19,filler,9323,
1736,List 3,,1,2,9213,,3,,3,With the generals about a new approach the President talked.,,20,filler,9213,
1736,List 3,,1,7,9723,,3,,7,I like taking vacations.,,21,filler,9723,
1736,List 3,,1,,12,short,3,,6,Who blushed because the president mispronounced the name?,isl,22,test,122,
1736,List 3,,1,4,9423,,3,,6,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",,23,filler,9423,
1736,List 3,,2,7,9724,,3,,7,I hate missing work.,,24,filler,9724,
1736,List 3,,2,3,9324,,3,,5,Next week appears that the strikers will be back to work.,,25,filler,9324,
1736,List 3,,2,,13,long,3,,3,What did the guest think that the housekeeper dusted?,nonisl,26,test,133,
1736,List 3,,2,4,9424,,3,,5,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",,27,filler,9424,
1736,List 3,,2,2,9214,,3,,2,At your spouse on the phone you shouldn't yell.,,28,filler,9214,
1736,List 3,,2,,14,long,3,,1,What did the waiter frown because the chef burned?,isl,29,test,144,
1736,List 3,,2,7,9714,,3,,7,Tommy attempted to take a picture.,,30,filler,9714,
1736,List 3,,2,1,9114,,3,,2,Tommy was punished Tommy.,,31,filler,9114,
1736,List 3,,2,4,9414,,3,,5,"If frankly you continue to argue, the boss will fire you.",,32,filler,9414,
1736,List 3,,2,,15,short,3,,7,Who thought that the dancer forgot the routine?,nonisl,33,test,151,
1736,List 3,,2,3,9314,,3,,5,Patricia agreed herself to host the party.,,34,filler,9314,
1736,List 3,,2,1,9124,,3,,2,Who is that the jail must release accepted by few citizens?,,35,filler,9124,
1736,List 3,,2,,16,short,3,,4,Who fainted because the committee banned the book?,isl,36,test,162,
1736,List 3,,2,5,9514,,3,,5,They all have studied and they have all done so effectively.,,37,filler,9514,
1736,List 3,"I would let the boss know I did not do most of the work, that my colleague did.",,,,,,,,,,,,,
1736,List 3,,3,1,9111,,3,,3,John was kissed John.,,38,filler,9111,
1736,List 3,,3,,1,long,3,,7,What did the assistant think that the lawyer forgot?,nonisl,39,test,13,
1736,List 3,,3,5,9511,,3,,6,They all have left and they have all done so deliberately.,,40,filler,9511,
1736,List 3,,3,2,9211,,3,,4,To the neighbors about the noise the old man complained.,,41,filler,9211,
1736,List 3,,3,7,9711,,3,,7,Kerry attempted to study physics.,,42,filler,9711,
1736,List 3,,3,,2,long,3,,5,What did the auctioneer laugh because the heiress dropped?,isl,43,test,24,
1736,List 3,,3,3,9321,,3,,3,Yesterday seemed that John left.,,44,filler,9321,
1736,List 3,,3,1,9121,,3,,3,Who was that the principal would fire expected by the reporters?,,45,filler,9121,
1736,List 3,,3,,3,short,3,,7,Who thought that the babysitter confiscated the toy?,nonisl,46,test,31,
1736,List 3,,3,3,9311,,3,,5,John tried himself to win.,,47,filler,9311,
1736,List 3,,3,4,9421,,3,,4,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",,48,filler,9421,
1736,List 3,,3,,4,short,3,,6,Who blushed because the celebrity retweeted the comment?,isl,49,test,42,
1736,List 3,,3,7,9721,,3,,7,I hate eating sushi.,,50,filler,9721,
1736,List 3,,3,4,9411,,3,,6,"If frankly he's unable to cope, we'll have to replace him.",,51,filler,9411,
1736,List 3,,4,7,9712,,3,,7,Brittany attempted to touch the porcupine.,,52,filler,9712,
1736,List 3,,4,,5,long,3,,7,What did the customer think that the salesman sprayed?,nonisl,53,test,53,
1736,List 3,,4,5,9512,,3,,6,They all have finished and they have all done so efficiently.,,54,filler,9512,
1736,List 3,,4,1,9112,,3,,4,The money was stolen the money.,,55,filler,9112,
1736,List 3,,4,3,9312,,3,,4,William planned himself to write a novel.,,56,filler,9312,
1736,List 3,,4,,6,long,3,,3,What did the guide frown because the tourist photographed?,isl,57,test,64,
1736,List 3,,4,3,9322,,3,,5,Next week seems that Juan will be in town.,,58,filler,9322,
1736,List 3,,4,1,9122,,3,,2,What was that the movers would break feared by the family?,,59,filler,9122,
1736,List 3,,4,4,9412,,3,,4,"If Kelly might have time, she will do it.",,60,filler,9412,
1736,List 3,,4,,7,short,3,,6,Who thought that the driver damaged the shipment?,nonisl,61,test,71,
1736,List 3,,4,4,9422,,3,,5,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",,62,filler,9422,
1736,List 3,,4,2,9212,,3,,2,To the professor about my grade I talked.,,63,filler,9212,
1736,List 3,,4,,8,short,3,,6,Who fainted because the child swallowed the chemical?,isl,64,test,82,
1736,List 3,,4,7,9722,,3,,7,I like drinking milkshakes.,,65,filler,9722,
1736,List 3,,,,,,,5c9432caec114b0001419276,,,,,,,
1531,List 3,,0,7,1007,,3,,6,She was the winner.,,1,practice,1007,
1531,List 3,,0,1,1001,,3,,1,"Promise to wash, Neal did the car.",,2,practice,1001,
1531,List 3,,0,4,1004,,3,,3,The brother and sister that were playing all the time had to be sent to bed.,,3,practice,1004,
1531,List 3,,0,6,1006,,3,,5,The children were cared for by the adults and the teenagers.,,4,practice,1006,
1531,List 3,,0,2,1002,,3,,2,Ben is hopeful for everyone you do to attend.,,5,practice,1002,
1531,List 3,,0,5,1005,,3,,7,All the men seem to have all eaten supper.,,6,practice,1005,
1531,List 3,,0,3,1003,,3,,4,They consider a teacher of Chris geeky.,,7,practice,1003,
1531,List 3,,0,7,1008,,3,,7,It seems to me that Robert can't be trusted.,,8,practice,1008,
1531,List 3,,0,1,1009,,3,,2,There might mice seem to be in the cupboard.,,9,practice,1009,
1531,List 3,,1,5,9513,,3,,4,They all have helped and they have all done so generously.,,10,filler,9513,
1531,List 3,,1,1,9123,,3,,1,Who was that Martians kidnapped believed by no one?,,11,filler,9123,
1531,List 3,,1,,9,long,3,,4,What did the patient think that the doctor canceled?,nonisl,12,test,93,
1531,List 3,,1,1,9113,,3,,1,The hedges were trimmed the hedges.,,13,filler,9113,
1531,List 3,,1,,10,long,3,,2,What did the trainee laugh because the instructor suggested?,isl,14,test,104,
1531,List 3,,1,3,9313,,3,,2,Linda remembered herself to pick-up the dry cleaning.,,15,filler,9313,
1531,List 3,,1,4,9413,,3,,5,"If Grace probably passes the class, she will graduate on time.",,16,filler,9413,
1531,List 3,,1,7,9713,,3,,7,Vivian attempted to write stories.,,17,filler,9713,
1531,List 3,,1,,11,short,3,,5,Who thought that the model ripped the dress?,nonisl,18,test,111,
1531,List 3,,1,3,9323,,3,,2,Tomorrow seems that there will be a hurricane.,,19,filler,9323,
